"OBJECTID","AREA","PERIMETER","POLY_ID","ECO_ID","Shape_Length","Shape_Area"
515,0.220372,1.985732,31021,31,1.985732,0.220372
516,0.637941,5.774941,4016,4,5.774941,0.637941
517,0.956047,7.235515,37001,37,7.235515,0.956047
518,0.150422,2.854984,30027,30,2.854984,0.150422
519,0.106792,2.821728,29014,29,2.821728,0.106792
520,0.515565,12.775451,35009,35,12.775451,0.515565
521,0.081467,2.610129,31020,31,2.610129,0.081467
522,1.535817,7.884542,37003,37,7.884542,1.535817
523,1.193496,12.210292,37002,37,12.210292,1.193496
524,0.612605,15.407077,30023,30,15.407077,0.612605
525,0.015374,0.514117,31022,31,0.514117,0.015374
526,0.484196,5.026394,32013,32,5.026394,0.484196
527,0.030639,1.049353,32007,32,1.049353,0.030639
528,0.193676,2.059751,30018,30,2.059751,0.193676
529,0.609818,5.787502,32011,32,5.787502,0.609818
530,0.054222,1.957152,32035,32,1.957152,0.054222
531,0.134481,3.453383,32032,32,3.453383,0.134481
532,0.030709,1.172066,32010,32,1.172066,0.030709
533,0.392120,4.694660,32030,32,4.694660,0.392120
534,0.105600,4.724814,30024,30,4.724814,0.105600
535,0.023590,0.953918,28016,28,0.953918,0.023590
536,0.100034,2.843711,32016,32,2.843711,0.100034
537,0.148024,4.207317,32036,32,4.207317,0.148024
538,0.032788,1.169126,32018,32,1.169126,0.032788
539,0.156496,2.337281,32021,32,2.337281,0.156496
540,0.221189,3.433754,32028,32,3.433754,0.221189
541,0.063893,2.874619,32038,32,2.874619,0.063893
542,0.065828,1.760150,31023,31,1.760150,0.065828
543,0.481765,9.094031,30025,30,9.094031,0.481765
544,0.081751,1.440417,31025,31,1.440417,0.081751
545,0.060305,2.024839,30029,30,2.024839,0.060305
546,0.079950,2.452346,30022,30,2.452346,0.079950
547,0.296764,6.151522,32020,32,6.151522,0.296764
548,0.062498,1.746419,31024,31,1.746419,0.062498
549,0.136145,4.115488,32023,32,4.115488,0.136145
550,0.188619,4.374141,32041,32,4.374141,0.188619
551,4.974430,48.349543,4017,4,48.349543,4.974430
552,0.087674,2.971976,32046,32,2.971976,0.087674
553,0.357608,3.025859,31029,31,3.025859,0.357608
554,0.067552,1.286747,31027,31,1.286747,0.067552
555,0.317575,5.558028,33006,33,5.558028,0.317575
556,0.418286,6.029515,33004,33,6.029515,0.418286
557,0.633155,10.912367,32025,32,10.912367,0.633155
558,0.583085,8.235255,31026,31,8.235255,0.583085
559,0.036384,2.135652,31028,31,2.135652,0.036384
560,0.054906,2.236348,32044,32,2.236348,0.054906
561,0.175609,2.931282,32019,32,2.931282,0.175609
562,0.016952,2.037901,32048,32,2.037901,0.016952
563,0.063026,2.226047,32047,32,2.226047,0.063026
564,0.002996,0.312578,32049,32,0.312578,0.002996
565,0.027576,1.222802,30026,30,1.222802,0.027576
566,0.364940,3.904754,32045,32,3.904754,0.364940
567,0.257346,4.957055,30028,30,4.957055,0.257346
568,1.475699,9.767625,32037,32,9.767625,1.475699
569,1.174907,8.664104,36004,36,8.664104,1.174907
570,0.036753,2.283343,32050,32,2.283343,0.036753
571,0.037439,1.514374,32031,32,1.514374,0.037439
572,0.455754,3.383454,31030,31,3.383454,0.455754
573,0.128941,2.780161,32052,32,2.780161,0.128941
574,0.099187,2.266672,32051,32,2.266672,0.099187
575,0.764184,10.603512,32027,32,10.603512,0.764184
576,0.023936,1.063539,31032,31,1.063539,0.023936
577,0.167648,3.947919,32040,32,3.947919,0.167648
578,0.025201,1.571315,32057,32,1.571315,0.025201
579,0.023685,0.992951,32053,32,0.992951,0.023685
580,0.223686,4.168672,33007,33,4.168672,0.223686
581,0.005769,0.328362,31033,31,0.328362,0.005769
582,0.857749,7.754621,32056,32,7.754621,0.857749
583,2.363730,13.284466,31031,31,13.284466,2.363730
584,0.132213,4.913399,33002,33,4.913399,0.132213
585,0.025626,1.064154,32034,32,1.064154,0.025626
586,0.484198,6.358288,33009,33,6.358288,0.484198
587,1.232636,6.509131,33001,33,6.509131,1.232636
588,0.885007,9.387393,32029,32,9.387393,0.885007
589,1.151233,9.484522,33005,33,9.484522,1.151233
590,0.006216,0.308777,31034,31,0.308777,0.006216
591,0.038951,1.316983,31035,31,1.316983,0.038951
592,0.111702,2.041545,31036,31,2.041545,0.111702
593,0.659700,6.376607,31037,31,6.376607,0.659700
594,0.020554,1.024948,31038,31,1.024948,0.020554
595,0.856856,7.530054,35010,35,7.530054,0.856856
596,0.062002,2.436888,31039,31,2.436888,0.062002
597,0.243129,4.343197,33003,33,4.343197,0.243129
598,0.339838,5.995664,32055,32,5.995664,0.339838
599,1.158824,5.001480,31041,31,5.001480,1.158824
600,0.033993,1.152504,31043,31,1.152504,0.033993
601,0.082273,1.558581,33014,33,1.558581,0.082273
602,0.275375,3.965313,4018,4,3.965313,0.275375
603,0.335751,4.908452,32042,32,4.908452,0.335751
604,0.116070,1.929546,31040,31,1.929546,0.116070
605,0.008745,0.524241,31042,31,0.524241,0.008745
606,0.021282,0.580133,31044,31,0.580133,0.021282
607,4.619741,12.551050,41001,41,12.551050,4.619741
608,0.171826,2.250454,32033,32,2.250454,0.171826
609,0.055756,1.537301,33016,33,1.537301,0.055756
610,0.048947,1.416654,33010,33,1.416654,0.048947
611,0.403970,4.372978,33013,33,4.372978,0.403970
612,0.066528,1.896649,33008,33,1.896649,0.066528
613,0.110547,2.005399,33012,33,2.005399,0.110547
614,0.172293,2.545451,35011,35,2.545451,0.172293
615,6.564485,14.731514,32039,32,14.731514,6.564485
616,0.022027,1.166996,33011,33,1.166996,0.022027
617,2.886274,8.661846,32063,32,8.661846,2.886274
618,0.452359,3.842574,36005,36,3.842574,0.452359
619,0.240718,3.841049,33015,33,3.841049,0.240718
620,1.124160,13.989312,37004,37,13.989312,1.124160
621,0.081470,2.964508,32043,32,2.964508,0.081470
622,0.070346,1.627411,4020,4,1.627411,0.070346
623,0.185919,2.448024,31045,31,2.448024,0.185919
624,0.334908,7.038899,32054,32,7.038899,0.334908
625,1.009393,5.814453,31046,31,5.814453,1.009393
626,1.370201,5.766099,4019,4,5.766099,1.370201
627,0.319296,2.745216,35012,35,2.745216,0.319296
628,0.536727,3.750183,32062,32,3.750183,0.536727
629,0.320663,9.329224,37005,37,9.329224,0.320663
630,0.019727,1.395177,4021,4,1.395177,0.019727
631,0.013408,1.348420,32058,32,1.348420,0.013408
632,0.673963,7.706529,33017,33,7.706529,0.673963
633,0.920042,4.039950,32059,32,4.039950,0.920042
634,0.038914,2.705768,32060,32,2.705768,0.038914
635,0.006420,0.408642,31047,31,0.408642,0.006420
636,1.100571,5.574585,41002,41,5.574585,1.100571
637,1.132223,5.596558,32061,32,5.596558,1.132223
638,0.047775,1.103120,37006,37,1.103120,0.047775
639,0.321447,3.195946,31049,31,3.195946,0.321447
640,0.846399,6.494355,31048,31,6.494355,0.846399
641,0.060667,1.906951,35013,35,1.906951,0.060667
642,0.477250,7.929580,37007,37,7.929580,0.477250
643,1.197938,8.146388,33018,33,8.146388,1.197938
644,0.572414,3.599627,35014,35,3.599627,0.572414
645,0.015255,0.653843,4022,4,0.653843,0.015255
646,0.835751,6.800633,36007,36,6.800633,0.835751
647,0.231827,2.493181,36006,36,2.493181,0.231827
648,0.689699,5.446355,37008,37,5.446355,0.689699
649,1.136341,8.036909,37009,37,8.036909,1.136341
650,0.594896,4.332408,42001,42,4.332408,0.594896
651,0.489897,5.567705,37010,37,5.567705,0.489897
652,0.027957,0.952462,37013,37,0.952462,0.027957
653,0.047583,2.084549,36008,36,2.084549,0.047583
654,0.216018,2.494681,37011,37,2.494681,0.216018
655,0.580194,3.556662,42002,42,3.556662,0.580194
656,0.035339,1.533427,37012,37,1.533427,0.035339
657,0.009051,0.548408,31050,31,0.548408,0.009051
658,0.340584,2.516040,35015,35,2.516040,0.340584
659,1.071583,5.603871,4023,4,5.603871,1.071583
660,3.657457,10.193023,42003,42,10.193023,3.657457
661,0.100324,3.393737,37014,37,3.393737,0.100324
662,0.112727,1.605314,31051,31,1.605314,0.112727
663,0.017275,0.721624,4024,4,0.721624,0.017275
664,0.013013,0.750107,4025,4,0.750107,0.013013
665,0.009223,0.915926,4026,4,0.915926,0.009223
666,0.075321,1.298454,31052,31,1.298454,0.075321
667,18.319911,58.549166,53001,53,58.549166,18.319911
668,0.370755,2.520516,4027,4,2.520516,0.370755
669,0.819987,6.448989,41004,41,6.448989,0.819987
670,0.337223,2.670373,35016,35,2.670373,0.337223
671,1.989139,11.277392,35017,35,11.277392,1.989139
672,0.185841,2.350224,41005,41,2.350224,0.185841
673,0.183530,4.367485,41003,41,4.367485,0.183530
674,0.022376,0.902015,31053,31,0.902015,0.022376
675,2.382775,12.609411,35018,35,12.609411,2.382775
676,2.011794,10.056183,66001,66,10.056183,2.011794
677,0.621724,4.487449,65001,65,4.487449,0.621724
678,0.806651,9.847094,54001,54,9.847094,0.806651
679,1.035418,8.666472,43001,43,8.666472,1.035418
680,0.434708,6.111850,40001,40,6.111850,0.434708
681,1.206636,9.197475,41006,41,9.197475,1.206636
682,0.889123,6.484946,35020,35,6.484946,0.889123
683,2.548688,12.009227,35021,35,12.009227,2.548688
684,0.701789,6.170523,35019,35,6.170523,0.701789
685,1.295028,12.046986,54002,54,12.046986,1.295028
686,0.320230,3.648516,42004,42,3.648516,0.320230
687,1.428933,8.176598,75001,75,8.176598,1.428933
688,0.003659,0.250491,40003,40,0.250491,0.003659
689,0.048561,1.525871,35022,35,1.525871,0.048561
690,0.421507,3.022438,76001,76,3.022438,0.421507
691,0.035511,0.989636,35023,35,0.989636,0.035511
692,0.292292,3.152396,5001,5,3.152396,0.292292
693,0.315776,5.453579,40002,40,5.453579,0.315776
694,0.094501,1.752983,67001,67,1.752983,0.094501
695,0.176178,2.719585,40006,40,2.719585,0.176178
696,0.082208,1.612387,66002,66,1.612387,0.082208
697,0.339866,4.604642,35024,35,4.604642,0.339866
698,0.254574,3.198313,65002,65,3.198313,0.254574
699,2.196555,13.198702,38001,38,13.198702,2.196555
700,0.016694,0.548460,35025,35,0.548460,0.016694
701,0.010591,0.453692,40005,40,0.453692,0.010591
702,2.311452,16.662452,54003,54,16.662452,2.311452
703,0.870981,6.050851,67002,67,6.050851,0.870981
704,0.837985,6.674840,53002,53,6.674840,0.837985
705,0.250468,2.471780,66003,66,2.471780,0.250468
706,0.488220,7.107247,5002,5,7.107247,0.488220
707,0.261218,4.094629,40009,40,4.094629,0.261218
708,0.017655,0.821993,67004,67,0.821993,0.017655
709,0.349826,4.815971,67003,67,4.815971,0.349826
710,0.297489,3.299017,40004,40,3.299017,0.297489
711,0.092253,1.321147,40007,40,1.321147,0.092253
712,0.639528,4.197878,69001,69,4.197878,0.639528
713,0.359449,5.380336,65003,65,5.380336,0.359449
714,1.814520,18.755832,5004,5,18.755832,1.814520
715,2.889712,23.440257,75002,75,23.440257,2.889712
716,0.405644,3.884696,38002,38,3.884696,0.405644
717,0.032720,1.363581,67005,67,1.363581,0.032720
718,0.116599,3.279733,41007,41,3.279733,0.116599
719,0.063341,1.312083,53003,53,1.312083,0.063341
720,0.249527,4.296647,76002,76,4.296647,0.249527
721,0.065611,3.186468,40010,40,3.186468,0.065611
722,0.274509,3.753977,38003,38,3.753977,0.274509
723,2.640255,15.271512,40008,40,15.271512,2.640255
724,0.891188,8.803971,5003,5,8.803971,0.891188
725,0.503900,3.247025,55001,55,3.247025,0.503900
726,0.063039,1.227379,67006,67,1.227379,0.063039
727,0.010542,0.585507,75003,75,0.585507,0.010542
728,1.079416,5.205540,53004,53,5.205540,1.079416
729,2.028109,18.117610,75004,75,18.117610,2.028109
730,1.244049,7.091978,51001,51,7.091978,1.244049
731,0.385643,3.398455,69002,69,3.398455,0.385643
732,0.529924,4.097445,35026,35,4.097445,0.529924
733,0.082418,1.217106,65004,65,1.217106,0.082418
734,0.013624,0.855971,75005,75,0.855971,0.013624
735,3.861703,18.123550,56001,56,18.123550,3.861703
736,0.770555,12.940282,41009,41,12.940282,0.770555
737,0.988606,7.123080,65005,65,7.123080,0.988606
738,0.020672,1.419326,41010,41,1.419326,0.020672
739,0.749609,4.737049,41008,41,4.737049,0.749609
740,0.104980,1.805550,67007,67,1.805550,0.104980
741,0.765495,5.268885,43002,43,5.268885,0.765495
742,1.206559,7.114843,69003,69,7.114843,1.206559
743,1.201018,7.838889,35027,35,7.838889,1.201018
744,0.087938,1.576501,65006,65,1.576501,0.087938
745,0.068393,2.404869,75006,75,2.404869,0.068393
746,0.122384,3.453010,76003,76,3.453010,0.122384
747,0.796746,4.770089,38004,38,4.770089,0.796746
748,0.257775,3.018150,66004,66,3.018150,0.257775
749,0.403606,4.463163,35028,35,4.463163,0.403606
750,0.049022,1.595837,75007,75,1.595837,0.049022
751,0.882570,12.032908,54004,54,12.032908,0.882570
752,0.044734,1.447870,66005,66,1.447870,0.044734
753,0.057757,1.656540,75008,75,1.656540,0.057757
754,0.032124,0.702850,69004,69,0.702850,0.032124
755,0.232294,2.718763,54005,54,2.718763,0.232294
756,0.592882,6.803793,55005,55,6.803793,0.592882
757,0.012011,0.601411,75010,75,0.601411,0.012011
758,0.051508,1.182411,38005,38,1.182411,0.051508
759,0.109759,1.615661,65008,65,1.615661,0.109759
760,0.452319,6.818257,65007,65,6.818257,0.452319
761,3.699891,14.511601,57001,57,14.511601,3.699891
762,0.048952,0.828152,65009,65,0.828152,0.048952
763,0.235204,3.319377,75009,75,3.319377,0.235204
764,0.094444,1.714597,67008,67,1.714597,0.094444
765,0.409508,6.476774,76004,76,6.476774,0.409508
766,0.089859,1.651557,38006,38,1.651557,0.089859
767,0.309694,3.239366,75012,75,3.239366,0.309694
768,0.977326,6.740794,51002,51,6.740794,0.977326
769,0.617401,6.229130,55004,55,6.229130,0.617401
770,0.311816,2.947087,73001,73,2.947087,0.311816
771,0.070016,1.539657,38007,38,1.539657,0.070016
772,0.078903,1.593678,69005,69,1.593678,0.078903
773,0.120611,4.400951,55003,55,4.400951,0.120611
774,0.569188,7.939354,58001,58,7.939354,0.569188
775,0.462896,3.769374,68001,68,3.769374,0.462896
776,2.379382,8.530474,73002,73,8.530474,2.379382
777,0.803134,10.909254,55002,55,10.909254,0.803134
778,0.029340,0.683824,69006,69,0.683824,0.029340
779,0.157351,2.122044,69007,69,2.122044,0.157351
780,0.142598,1.963302,73003,73,1.963302,0.142598
781,0.098710,1.825149,58002,58,1.825149,0.098710
782,0.641222,5.253521,75013,75,5.253521,0.641222
783,0.143568,1.736943,38008,38,1.736943,0.143568
784,0.030165,1.842657,40012,40,1.842657,0.030165
785,0.397679,2.920324,75011,75,2.920324,0.397679
786,0.470677,3.425419,38009,38,3.425419,0.470677
787,0.824184,12.436407,5005,5,12.436407,0.824184
788,0.464232,4.673629,55007,55,4.673629,0.464232
789,0.391055,4.561548,76006,76,4.561548,0.391055
790,0.397099,3.340306,58003,58,3.340306,0.397099
791,0.065169,1.280677,76005,76,1.280677,0.065169
792,0.071610,1.094485,65010,65,1.094485,0.071610
793,0.046912,1.458333,51004,51,1.458333,0.046912
794,0.683724,19.365665,35029,35,19.365665,0.683724
795,0.120044,1.706309,56002,56,1.706309,0.120044
796,0.018477,0.587562,69008,69,0.587562,0.018477
797,0.568709,4.045156,59001,59,4.045156,0.568709
798,1.408305,7.044877,59002,59,7.044877,1.408305
799,0.042801,1.165060,69009,69,1.165060,0.042801
800,0.043199,2.126075,35030,35,2.126075,0.043199
801,0.402579,6.766659,40011,40,6.766659,0.402579
802,0.110135,2.178004,69010,69,2.178004,0.110135
803,0.026982,0.964212,68002,68,0.964212,0.026982
804,0.392794,5.620560,76007,76,5.620560,0.392794
805,0.106951,3.509154,5006,5,3.509154,0.106951
806,0.535229,6.065942,41011,41,6.065942,0.535229
807,0.243915,3.418453,76008,76,3.418453,0.243915
808,0.900475,10.507508,55008,55,10.507508,0.900475
809,0.242395,3.861203,55006,55,3.861203,0.242395
810,0.210589,2.679503,44002,44,2.679503,0.210589
811,1.490155,14.984794,35031,35,14.984794,1.490155
812,1.060326,9.986630,52001,52,9.986630,1.060326
813,1.372683,6.904977,73004,73,6.904977,1.372683
814,0.610111,4.592603,51003,51,4.592603,0.610111
815,0.220468,2.094067,69011,69,2.094067,0.220468
816,0.148331,2.956935,5007,5,2.956935,0.148331
817,0.109151,2.102931,35033,35,2.102931,0.109151
818,0.085637,1.957264,5008,5,1.957264,0.085637
819,1.769719,10.124861,44001,44,10.124861,1.769719
820,2.136931,8.960124,55010,55,8.960124,2.136931
821,0.183673,4.455224,55009,55,4.455224,0.183673
822,0.404573,4.100658,35032,35,4.100658,0.404573
823,0.569675,5.961457,76009,76,5.961457,0.569675
824,0.027373,1.479001,68003,68,1.479001,0.027373
825,0.023802,0.637383,52002,52,0.637383,0.023802
826,1.374141,7.372733,59003,59,7.372733,1.374141
827,0.021826,0.757644,51005,51,0.757644,0.021826
828,0.142373,1.761845,58004,58,1.761845,0.142373
829,0.149366,3.135537,55011,55,3.135537,0.149366
830,1.036076,14.190130,5009,5,14.190130,1.036076
831,0.004193,0.326663,52003,52,0.326663,0.004193
832,0.785278,7.462006,40013,40,7.462006,0.785278
833,0.334165,3.027484,46001,46,3.027484,0.334165
834,0.127592,1.838426,35034,35,1.838426,0.127592
835,1.345041,6.430621,46003,46,6.430621,1.345041
836,0.259274,3.045912,75014,75,3.045912,0.259274
837,0.051724,1.803534,77001,77,1.803534,0.051724
838,0.158491,3.186958,77002,77,3.186958,0.158491
839,0.029162,1.781012,41012,41,1.781012,0.029162
840,0.030361,1.165400,77003,77,1.165400,0.030361
841,0.083988,2.090985,75015,75,2.090985,0.083988
842,0.032374,0.765041,76011,76,0.765041,0.032374
843,0.576744,4.672955,41013,41,4.672955,0.576744
844,0.049454,1.217141,76010,76,1.217141,0.049454
845,0.089559,1.418023,35035,35,1.418023,0.089559
846,0.020211,1.189350,77004,77,1.189350,0.020211
847,1.966672,7.763783,40014,40,7.763783,1.966672
848,0.207971,3.738116,76012,76,3.738116,0.207971
849,0.084011,1.578386,78001,78,1.578386,0.084011
850,0.127885,2.298952,77005,77,2.298952,0.127885
851,0.041461,2.312775,44003,44,2.312775,0.041461
852,0.018521,0.827667,75016,75,0.827667,0.018521
853,0.178537,2.157634,52004,52,2.157634,0.178537
854,0.525973,8.576015,76016,76,8.576015,0.525973
855,0.156581,2.580885,76015,76,2.580885,0.156581
856,0.010590,0.592171,77006,77,0.592171,0.010590
857,0.121529,2.345551,46002,46,2.345551,0.121529
858,0.672800,11.682975,78002,78,11.682975,0.672800
859,0.007973,0.496491,76013,76,0.496491,0.007973
860,0.402521,8.995832,5010,5,8.995832,0.402521
861,0.484031,5.431240,78003,78,5.431240,0.484031
862,0.248852,2.419937,55013,55,2.419937,0.248852
863,0.373804,4.808549,65011,65,4.808549,0.373804
864,0.242012,3.062558,78004,78,3.062558,0.242012
865,0.108912,3.452302,5017,5,3.452302,0.108912
866,3.849552,13.243900,59004,59,13.243900,3.849552
867,0.064725,1.477683,76014,76,1.477683,0.064725
868,0.012942,0.554635,78005,78,0.554635,0.012942
869,0.262157,2.679522,46004,46,2.679522,0.262157
870,0.023609,0.730929,5011,5,0.730929,0.023609
871,0.140618,4.131709,76018,76,4.131709,0.140618
872,0.103993,1.580649,76017,76,1.580649,0.103993
873,0.532245,3.815704,46005,46,3.815704,0.532245
874,0.012044,0.556037,5013,5,0.556037,0.012044
875,0.328065,3.383647,79001,79,3.383647,0.328065
876,0.379594,6.206753,55012,55,6.206753,0.379594
877,1.737954,10.528237,52005,52,10.528237,1.737954
878,0.004462,0.276745,76019,76,0.276745,0.004462
879,0.362839,5.766876,79002,79,5.766876,0.362839
880,0.250171,3.283750,69012,69,3.283750,0.250171
881,1.086681,6.674689,51006,51,6.674689,1.086681
882,0.284255,6.051655,5014,5,6.051655,0.284255
883,0.034173,1.327841,76020,76,1.327841,0.034173
884,0.098345,2.634104,65012,65,2.634104,0.098345
885,0.519947,3.697136,5012,5,3.697136,0.519947
886,0.928247,5.286019,39001,39,5.286019,0.928247
887,0.063406,2.285868,5016,5,2.285868,0.063406
888,2.711627,22.892288,91001,91,22.892288,2.711627
889,0.155682,3.937783,5018,5,3.937783,0.155682
890,0.274129,2.831377,46007,46,2.831377,0.274129
891,0.014433,0.485479,57002,57,0.485479,0.014433
892,0.105131,5.130054,79003,79,5.130054,0.105131
893,0.262063,3.404720,78006,78,3.404720,0.262063
894,1.046132,5.623493,73005,73,5.623493,1.046132
895,0.124403,2.185034,69013,69,2.185034,0.124403
896,0.175829,3.326341,40015,40,3.326341,0.175829
897,1.466374,11.840994,60001,60,11.840994,1.466374
898,3.060331,9.748266,53005,53,9.748266,3.060331
899,1.715028,7.688988,45001,45,7.688988,1.715028
900,0.021878,1.216543,76021,76,1.216543,0.021878
