"OBJECTID","CMP_ID","CFRAG1","CFRAG2","DEPTH","RESTR_TYPE","AWHC"
6871,55400103,"A","A","5","-","5"
6872,55400104,"A","A","5","-","3"
6873,55400105,"A","A","5","-","5"
6874,55400106,"A","A","5","-","3"
6875,55400107,"A","A","5","-","3"
6876,55400201,"A","A","5","-","3"
6877,55400202,"A","A","5","-","4"
6878,55400203,"A","A","5","-","5"
6879,55400204,"A","A","5","-","5"
6880,55400205,"A","A","5","-","5"
6881,55400206,"A","A","5","-","3"
6882,55400207,"A","A","5","-","5"
6883,55500101,"A","A","5","-","4"
6884,55500102,"A","A","5","-","5"
6885,55500103,"A","A","5","-","5"
6886,55500201,"A","-","5","-","3"
6887,55500202,"A","A","5","-","4"
6888,55500203,"A","A","5","-","5"
6889,55500204,"A","A","5","-","5"
6890,55500301,"A","A","5","-","5"
6891,55500302,"A","A","5","-","5"
6892,55500303,"A","-","5","-","3"
6893,55500304,"A","A","5","-","4"
6894,55500305,"A","A","5","-","3"
6895,55500306,"A","A","5","-","5"
6896,55500401,"A","A","5","-","5"
6897,55500402,"A","A","5","-","4"
6898,55500403,"A","-","5","-","3"
6899,55500404,"A","A","5","-","5"
6900,55500501,"A","A","5","-","5"
6901,55500502,"A","-","5","-","3"
6902,55500503,"A","A","5","-","5"
6903,55500504,"A","A","5","-","5"
6904,55500601,"A","-","5","-","3"
6905,55500602,"A","A","5","-","4"
6906,55500603,"A","A","5","-","5"
6907,55500604,"A","A","5","-","5"
6908,55500605,"A","A","5","-","4"
6909,55500606,"A","A","5","-","4"
6910,55500607,"A","A","5","-","5"
6911,55500701,"A","-","5","-","3"
6912,55500702,"A","A","5","-","4"
6913,55500703,"A","A","5","-","5"
6914,55500704,"A","A","5","-","5"
6915,55500705,"A","A","5","-","5"
6916,55500801,"A","A","5","-","3"
6917,55500802,"A","A","5","-","5"
6918,55500803,"A","A","5","-","4"
6919,55500804,"A","A","5","-","4"
6920,55500805,"A","A","5","-","5"
6921,55500806,"A","A","5","-","1"
6922,55500807,"A","A","5","-","4"
6923,55500808,"A","A","5","-","5"
6924,55500901,"A","A","5","-","4"
6925,55500902,"A","A","5","-","4"
6926,55500903,"A","A","5","-","1"
6927,55500904,"A","A","5","-","4"
6928,55500905,"A","A","5","-","5"
6929,55501001,"A","A","5","-","4"
6930,55501002,"A","A","5","-","4"
6931,55501003,"A","A","5","-","5"
6932,55501101,"A","-","5","-","3"
6933,55501102,"A","A","5","-","4"
6934,55501103,"-","-","-","-","-"
6935,55501104,"A","A","5","-","3"
6936,55501105,"A","A","5","-","5"
6937,55501106,"A","A","5","-","5"
6938,55501107,"A","A","5","-","5"
6939,55501201,"A","A","5","-","3"
6940,55501202,"A","A","5","-","3"
6941,55501203,"A","-","5","-","3"
6942,55501204,"A","A","5","-","5"
6943,55501301,"A","A","5","-","5"
6944,55501302,"A","A","5","-","5"
6945,55501303,"A","A","5","-","5"
6946,55501304,"-","-","-","-","-"
6947,55501305,"A","-","5","-","3"
6948,55501306,"A","A","5","-","5"
6949,55501401,"A","A","5","-","5"
6950,55501402,"A","A","5","-","5"
6951,55501403,"A","-","5","-","3"
6952,55501404,"A","A","5","-","5"
6953,55501405,"-","-","-","-","-"
6954,55501501,"A","A","5","-","5"
6955,55501502,"A","A","5","-","5"
6956,55501503,"A","-","5","-","3"
6957,55501504,"A","A","5","-","5"
6958,55501601,"A","A","5","-","5"
6959,55501602,"A","A","5","-","5"
6960,55501603,"A","-","5","-","3"
6961,55501604,"A","A","5","-","5"
6962,55501701,"A","-","5","-","3"
6963,55501702,"A","A","5","-","5"
6964,55501703,"A","A","5","-","5"
6965,55501704,"A","A","5","-","5"
6966,55600101,"A","A","5","-","4"
6967,55600102,"A","A","5","-","5"
6968,55600103,"A","A","5","-","4"
6969,55600104,"A","A","5","-","4"
6970,55600201,"A","A","5","-","4"
6971,55600202,"A","A","5","-","3"
6972,55600203,"A","A","2","CT","1"
6973,55600204,"A","A","5","-","3"
6974,55600205,"A","A","5","-","4"
6975,55600301,"A","A","5","-","2"
6976,55600302,"A","A","5","-","4"
6977,55600303,"A","A","5","-","5"
6978,55600304,"A","B","5","-","3"
6979,55600401,"A","A","5","-","4"
6980,55600402,"A","A","5","-","5"
6981,55600403,"A","A","5","-","2"
6982,55600501,"A","A","5","-","4"
6983,55600502,"A","A","5","-","2"
6984,55600503,"A","A","5","-","5"
6985,55600504,"A","A","5","-","4"
6986,55600505,"A","A","5","-","5"
6987,55600506,"A","A","5","-","4"
6988,55600601,"A","A","5","-","4"
6989,55600602,"A","A","5","-","5"
6990,55600603,"A","A","5","-","2"
6991,55600604,"A","A","5","-","5"
6992,55600701,"A","A","5","-","4"
6993,55600702,"A","A","5","-","3"
6994,55600703,"A","A","5","-","2"
6995,55600704,"A","A","5","-","2"
6996,55600705,"A","A","5","-","5"
6997,55600801,"A","A","5","-","5"
6998,55600802,"A","A","5","-","4"
6999,55600803,"A","A","5","-","4"
7000,55600804,"A","A","5","-","5"
7001,55600805,"A","A","5","-","5"
7002,55600806,"A","B","5","-","3"
7003,55600901,"B","A","5","-","2"
7004,55600902,"A","A","5","-","3"
7005,55600903,"B","A","5","-","2"
7006,55600904,"A","A","5","-","5"
7007,55600905,"A","A","5","-","4"
7008,55600906,"A","A","5","-","5"
7009,55600907,"A","A","5","-","4"
7010,55600908,"A","A","5","-","4"
7011,55601001,"A","A","5","-","3"
7012,55601002,"A","A","5","-","4"
7013,55601003,"A","A","5","-","2"
7014,55601004,"A","A","5","-","5"
7015,55601101,"A","A","5","-","4"
7016,55601102,"A","A","5","-","4"
7017,55601103,"A","A","5","-","5"
7018,55601104,"A","A","5","-","5"
7019,55601105,"A","A","5","-","4"
7020,55601201,"A","A","5","-","3"
7021,55601202,"A","A","5","-","4"
7022,55601203,"A","A","5","-","5"
7023,55601204,"A","A","5","-","4"
7024,55601205,"B","A","5","-","2"
7025,55601206,"A","A","5","-","4"
7026,55601207,"A","A","5","-","5"
7027,55601208,"A","A","5","-","2"
7028,55601301,"A","A","5","-","3"
7029,55601302,"A","A","5","-","5"
7030,55601303,"A","A","5","-","4"
7031,55601304,"B","A","5","-","2"
7032,55601305,"A","A","5","-","4"
7033,55601306,"A","A","5","-","4"
7034,55601307,"A","A","5","-","2"
7035,55601401,"A","A","5","-","2"
7036,55601402,"A","A","5","-","5"
7037,55601403,"A","A","5","-","4"
7038,55601404,"A","A","5","-","4"
7039,55601405,"A","A","5","-","3"
7040,55601501,"A","A","5","-","4"
7041,55601502,"A","A","5","-","5"
7042,55601503,"A","A","5","-","3"
7043,55601504,"A","A","5","-","2"
7044,55601505,"A","A","5","-","4"
7045,55601506,"A","A","5","-","5"
7046,55601507,"A","B","5","-","4"
7047,55601601,"A","A","5","-","5"
7048,55601602,"A","A","5","-","5"
7049,55601603,"A","A","5","-","5"
7050,55700101,"A","A","5","-","5"
7051,55700102,"A","A","5","-","5"
7052,55700103,"A","A","5","-","4"
7053,55700104,"A","A","5","-","5"
7054,55700105,"A","A","5","-","3"
7055,55700201,"A","A","5","-","2"
7056,55700202,"A","A","5","-","5"
7057,55700203,"A","A","5","-","2"
7058,55700204,"A","A","5","-","4"
7059,55700205,"A","A","5","-","5"
7060,55700206,"A","A","5","-","5"
7061,55700207,"A","A","5","-","4"
7062,55700208,"A","A","5","-","4"
7063,55700209,"A","A","5","-","4"
7064,55700301,"A","A","5","-","5"
7065,55700302,"A","A","5","-","4"
7066,55700303,"A","A","5","-","3"
7067,55700304,"A","A","5","-","5"
7068,55700305,"A","A","5","-","5"
7069,55700401,"A","A","5","-","5"
7070,55700402,"A","A","5","-","5"
7071,55700403,"A","A","5","-","5"
7072,55700404,"A","A","5","-","5"
7073,55700501,"A","A","5","-","5"
7074,55700502,"A","A","5","-","5"
7075,55700503,"A","A","5","-","4"
7076,55700504,"A","A","5","-","5"
7077,55700601,"A","A","5","-","5"
7078,55700602,"A","A","5","-","5"
7079,55700603,"A","A","5","-","4"
7080,55700604,"A","A","5","-","5"
7081,55700605,"A","A","5","-","5"
7082,55700606,"A","A","5","-","5"
7083,55700701,"A","A","5","-","2"
7084,55700702,"A","A","5","-","5"
7085,55700703,"A","A","5","-","4"
7086,55700704,"A","A","5","-","3"
7087,55700705,"A","A","5","-","5"
7088,55700801,"A","A","5","-","2"
7089,55700802,"A","A","5","-","5"
7090,55700803,"A","A","5","-","4"
7091,55700804,"A","A","5","-","2"
7092,55700805,"A","A","5","-","3"
7093,55700901,"A","A","5","-","5"
7094,55700902,"A","A","5","-","4"
7095,55700903,"A","A","5","-","4"
7096,55700904,"A","A","5","-","4"
7097,55700905,"A","A","5","-","4"
7098,55800101,"A","A","5","-","4"
7099,55800102,"A","A","5","-","2"
7100,55800103,"A","A","5","-","4"
7101,55800104,"A","A","5","-","5"
7102,55800105,"A","A","5","-","5"
7103,55800106,"B","A","5","-","2"
7104,55800107,"A","A","5","-","5"
7105,55800108,"A","A","5","-","4"
7106,55800201,"A","A","5","-","4"
7107,55800202,"A","A","5","-","5"
7108,55800203,"A","A","5","-","4"
7109,55800204,"A","A","5","-","5"
7110,55800205,"A","A","5","-","5"
7111,55800206,"A","A","5","-","4"
7112,55800301,"A","A","5","-","5"
7113,55800302,"A","A","5","-","4"
7114,55800303,"A","A","5","-","3"
7115,55800304,"B","A","5","-","2"
7116,55800401,"B","A","5","-","2"
7117,55800402,"A","A","5","-","4"
7118,55800403,"A","A","5","-","5"
7119,55800404,"A","A","5","-","5"
7120,55800405,"A","A","5","-","4"
7121,55800406,"A","A","5","-","4"
7122,55800501,"A","A","5","-","5"
7123,55800502,"A","A","5","-","5"
7124,55800503,"A","A","5","-","4"
7125,55800504,"A","A","5","-","5"
7126,55800601,"A","A","5","-","5"
7127,55800602,"A","A","5","-","5"
7128,55800603,"A","A","5","-","5"
7129,55800604,"A","A","5","-","5"
7130,55800701,"A","A","5","-","4"
7131,55800702,"A","A","5","-","4"
7132,55800703,"A","A","5","-","5"
7133,55800704,"A","A","5","-","5"
7134,55800705,"B","A","5","-","2"
7135,55800706,"A","A","5","-","5"
7136,55800801,"A","A","5","-","4"
7137,55800802,"A","A","5","-","5"
7138,55800803,"A","A","5","-","3"
7139,55800804,"B","A","5","-","2"
7140,55800805,"A","A","5","-","5"
7141,55800901,"A","A","5","-","5"
7142,55800902,"A","A","5","-","5"
7143,55800903,"A","A","5","-","5"
7144,55800904,"A","A","5","-","5"
7145,55801001,"A","A","5","-","5"
7146,55801002,"A","A","5","-","5"
7147,55801101,"A","A","5","-","5"
7148,55801102,"A","A","5","-","5"
7149,55801103,"A","A","5","-","5"
7150,55900101,"A","A","5","-","5"
7151,55900102,"A","A","5","-","5"
7152,55900103,"A","A","5","-","5"
7153,56000101,"A","A","5","-","2"
7154,56000102,"A","A","5","-","5"
7155,56000103,"A","A","5","-","4"
7156,56000104,"A","A","5","-","5"
7157,56000201,"A","A","5","-","4"
7158,56000202,"A","-","5","-","3"
7159,56000203,"A","A","5","-","5"
7160,56000204,"A","A","5","-","3"
7161,56000205,"B","A","5","-","2"
7162,56000206,"A","A","5","-","2"
7163,56000301,"A","A","5","-","4"
7164,56000302,"A","A","5","-","4"
7165,56000303,"A","A","5","-","4"
7166,56000304,"A","A","5","-","5"
7167,56000305,"A","A","5","-","5"
7168,56000401,"A","A","5","-","3"
7169,56000402,"A","A","5","-","5"
7170,56000403,"A","A","5","-","4"
7171,56000404,"A","A","5","-","2"
7172,56000405,"A","A","5","-","4"
7173,56000406,"A","A","5","-","5"
7174,56000407,"A","A","5","-","4"
7175,56000501,"A","A","5","-","4"
7176,56000502,"A","A","5","-","5"
7177,56000503,"A","A","5","-","5"
7178,56000504,"A","A","5","-","5"
7179,56000505,"A","A","5","-","5"
7180,56000601,"A","A","5","-","2"
7181,56000602,"A","A","5","-","4"
7182,56000603,"A","A","5","-","5"
7183,56000604,"A","A","5","-","5"
7184,56000605,"A","A","5","-","3"
7185,56000606,"A","A","5","-","2"
7186,56000607,"A","A","5","-","3"
7187,56000608,"A","A","5","-","3"
7188,56000701,"A","A","5","-","4"
7189,56000702,"A","A","5","-","4"
7190,56000703,"A","A","5","-","2"
7191,56000704,"A","A","5","-","3"
7192,56000705,"A","A","5","-","5"
7193,56000706,"A","A","5","-","4"
7194,56000707,"A","A","5","-","5"
7195,56100101,"A","A","3","CT","2"
7196,56100102,"A","A","5","-","3"
7197,56100103,"A","A","5","-","5"
7198,56100104,"A","A","5","-","5"
7199,56100105,"A","A","5","-","3"
7200,56100201,"A","A","5","-","5"
7201,56100202,"A","A","5","-","1"
7202,56100203,"A","A","5","-","4"
7203,56100204,"A","A","5","-","3"
7204,56100205,"A","A","5","-","5"
7205,56100206,"A","A","5","-","5"
7206,56200101,"A","A","5","-","5"
7207,56200102,"A","A","5","-","4"
7208,56200103,"A","A","5","-","5"
7209,56200104,"A","A","2","CT","2"
7210,56200105,"A","A","5","-","5"
7211,56200201,"A","A","2","CT","2"
7212,56200202,"A","A","3","CT","2"
7213,56200203,"A","A","2","CT","2"
7214,56200204,"A","A","5","-","5"
7215,56200205,"A","A","5","-","3"
7216,56200301,"A","A","5","-","4"
7217,56200302,"A","A","5","-","4"
7218,56200303,"A","A","5","-","5"
7219,56200304,"A","A","5","-","5"
7220,56200305,"A","A","5","-","2"
7221,56300101,"A","A","5","-","4"
7222,56400101,"A","A","5","-","4"
7223,56400102,"A","A","5","-","4"
7224,56400103,"A","A","5","-","5"
7225,56400201,"A","A","5","-","4"
7226,56400202,"A","A","5","-","4"
7227,56400203,"A","A","5","-","5"
7228,56400204,"A","A","5","-","5"
7229,56400301,"A","A","5","-","2"
7230,56400302,"A","A","5","-","4"
7231,56400401,"A","-","5","-","3"
7232,56400402,"A","A","5","-","4"
7233,56400403,"A","A","5","-","3"
7234,56400404,"A","A","5","-","4"
7235,56400405,"A","A","5","-","5"
7236,56400406,"A","A","5","-","5"
7237,56400501,"A","A","5","-","4"
7238,56400502,"A","A","5","-","5"
7239,56400503,"A","A","5","-","4"
7240,56400504,"A","A","5","-","3"
7241,56400505,"A","A","5","-","4"
7242,56400601,"A","A","5","-","4"
7243,56400602,"A","A","5","-","3"
7244,56400603,"A","A","5","-","4"
7245,56400604,"A","A","5","-","2"
7246,56400605,"A","A","5","-","5"
7247,56400606,"A","A","5","-","4"
7248,56400607,"A","A","5","-","4"
7249,56400608,"A","A","5","-","4"
7250,56400609,"A","A","5","-","5"
7251,56400701,"A","A","5","-","4"
7252,56400702,"A","A","5","-","5"
7253,56400703,"A","A","5","-","5"
7254,56400704,"A","A","5","-","4"
7255,56400705,"A","A","5","-","5"
7256,56400706,"A","A","5","-","3"
7257,56400707,"A","A","5","-","5"
7258,56400801,"A","-","5","-","3"
7259,56400802,"A","A","5","-","4"
7260,56400803,"A","A","5","-","5"
7261,56400804,"A","A","5","-","5"
7262,56400805,"A","A","5","-","5"
7263,56400806,"A","A","5","-","4"
7264,56400807,"A","A","3","UN","2"
7265,56400808,"A","A","5","-","5"
7266,56400901,"A","A","5","-","5"
7267,56400902,"A","A","5","-","5"
7268,56400903,"A","A","5","-","5"
7269,56400904,"A","A","5","-","5"
7270,56400905,"A","A","5","-","5"
7271,56400906,"A","A","5","-","5"
7272,56401001,"A","A","5","-","5"
7273,56401002,"A","A","5","-","5"
7274,56401003,"A","A","5","-","5"
7275,56401004,"A","A","5","-","5"
7276,56401005,"A","A","5","-","5"
7277,56401101,"A","A","5","-","5"
7278,56401102,"A","A","5","-","5"
7279,56401103,"A","A","5","-","5"
7280,56401104,"A","A","5","-","5"
7281,56401105,"A","A","5","-","5"
7282,56401201,"A","A","5","-","5"
7283,56401202,"A","A","5","-","5"
7284,56401203,"A","A","5","-","4"
7285,56401204,"A","A","5","-","5"
7286,56401205,"A","A","5","-","5"
7287,56401206,"A","A","5","-","5"
7288,56401207,"A","A","5","-","2"
7289,56401301,"A","A","5","-","5"
7290,56401302,"A","A","5","-","5"
7291,56401303,"A","A","5","-","5"
7292,56401304,"A","A","5","-","5"
7293,56500101,"A","A","5","-","1"
7294,56500102,"A","A","5","-","5"
7295,56500103,"A","A","5","-","5"
7296,56500201,"A","A","5","-","5"
7297,56500202,"A","A","5","-","4"
7298,56500203,"A","A","5","-","5"
7299,56500204,"A","A","5","-","5"
7300,56500205,"A","A","5","-","5"
7301,56500206,"A","A","5","-","3"
7302,56500207,"A","A","5","-","5"
7303,56500301,"A","A","5","-","5"
7304,56500302,"A","A","5","-","5"
7305,56500303,"A","A","5","-","5"
7306,56500304,"A","A","5","-","1"
7307,56500401,"A","A","5","-","5"
7308,56500402,"A","A","2","CT","1"
7309,56500403,"A","A","5","-","5"
7310,56500404,"A","A","5","-","5"
7311,56500405,"A","A","5","-","4"
7312,56500501,"A","A","5","-","5"
7313,56500502,"A","A","5","-","5"
7314,56500503,"A","A","5","-","5"
7315,56500504,"A","A","5","-","5"
7316,56500505,"A","A","5","-","5"
7317,56500506,"A","A","5","-","5"
7318,56500507,"A","A","5","-","2"
7319,56500601,"A","A","5","-","2"
7320,56500602,"A","A","5","-","2"
7321,56500603,"A","A","5","-","4"
7322,56500604,"A","A","5","-","5"
7323,56500605,"A","A","5","-","5"
7324,56500606,"A","A","5","-","3"
7325,56500607,"A","A","5","-","5"
7326,56500701,"A","A","5","-","1"
7327,56500702,"A","A","5","-","5"
7328,56500703,"A","A","5","-","2"
7329,56500704,"A","A","5","-","3"
7330,56500705,"A","A","5","-","5"
7331,56500801,"A","A","5","-","5"
7332,56500802,"A","A","5","-","4"
7333,56500803,"A","A","5","-","5"
7334,56500804,"A","A","5","-","4"
7335,56500805,"A","A","5","-","5"
7336,56500806,"A","A","5","-","5"
7337,56500807,"A","A","5","-","5"
7338,56500808,"A","A","5","-","5"
7339,56500809,"A","A","5","-","5"
7340,56500901,"A","A","5","-","5"
7341,56500902,"A","A","5","-","5"
7342,56500903,"A","A","5","-","2"
7343,56500904,"A","A","5","-","5"
7344,56500905,"A","A","5","-","5"
7345,56500906,"A","A","5","-","4"
7346,56501001,"A","A","5","-","5"
7347,56501002,"A","A","5","-","5"
7348,56501003,"A","A","5","-","5"
7349,56501101,"A","A","5","-","5"
7350,56501102,"A","A","5","-","5"
7351,56501103,"A","A","5","-","4"
7352,56501104,"A","A","5","-","2"
7353,56501105,"A","A","5","-","5"
7354,56501201,"A","A","2","UN","2"
7355,56501202,"A","A","5","-","5"
7356,56501203,"A","A","5","-","5"
7357,56501204,"A","A","5","-","5"
7358,56501301,"A","A","5","-","1"
7359,56501302,"A","A","5","-","5"
7360,56501303,"A","A","5","-","3"
7361,56501304,"A","A","5","-","2"
7362,56501305,"A","A","5","-","4"
7363,56501306,"A","A","5","-","5"
7364,56501401,"A","A","5","-","5"
7365,56501402,"A","A","5","-","5"
7366,56501403,"A","A","5","-","4"
7367,56501404,"A","A","5","-","5"
7368,56501405,"A","A","5","-","5"
7369,56501406,"A","A","5","-","5"
7370,56501407,"A","A","5","-","3"
7371,56501501,"A","A","5","-","1"
7372,56501502,"A","A","5","-","5"
7373,56501503,"A","A","5","-","2"
7374,56501504,"A","A","5","-","5"
7375,56501505,"A","A","5","-","5"
7376,56501506,"A","A","5","-","5"
7377,56501601,"A","A","5","-","2"
7378,56501602,"A","A","5","-","3"
7379,56501603,"A","A","5","-","2"
7380,56501604,"A","A","5","-","3"
7381,56501605,"A","A","5","-","3"
7382,56501606,"A","A","5","-","5"
7383,56501701,"A","A","5","-","3"
7384,56501702,"A","A","5","-","2"
7385,56501703,"A","A","5","-","4"
7386,56501704,"A","A","5","-","1"
7387,56501705,"A","A","5","-","2"
7388,56501706,"A","A","5","-","5"
7389,56501707,"A","A","5","-","3"
7390,56501708,"A","A","5","-","5"
7391,56501801,"A","A","5","-","2"
7392,56501802,"A","A","5","-","2"
7393,56501803,"A","B","5","-","2"
7394,56501804,"A","A","5","-","5"
7395,56501805,"A","A","5","-","5"
7396,56501806,"A","A","5","-","5"
7397,56501807,"A","A","5","-","5"
7398,56501808,"A","A","5","-","2"
7399,56501809,"A","A","5","-","3"
7400,56501810,"A","A","5","-","3"
7401,56501901,"A","A","5","-","3"
7402,56501902,"A","A","5","-","5"
7403,56501903,"A","A","5","-","5"
7404,56501904,"A","A","5","-","3"
7405,56501905,"A","A","5","-","4"
7406,56501906,"A","A","5","-","5"
7407,56501907,"A","A","2","UN","2"
7408,56501908,"A","A","5","-","3"
7409,56502001,"A","A","5","-","3"
7410,56502002,"A","A","5","-","3"
7411,56502003,"A","A","5","-","2"
7412,56502004,"A","A","5","-","5"
7413,56502005,"A","A","5","-","5"
7414,56502006,"A","A","5","-","5"
7415,56502007,"A","A","5","-","5"
7416,56502101,"A","A","5","-","5"
7417,56502102,"A","A","5","-","5"
7418,56502103,"A","A","5","-","4"
7419,56502104,"A","A","5","-","5"
7420,56502201,"A","A","5","-","5"
7421,56502202,"A","A","5","-","3"
7422,56502203,"A","A","5","-","5"
7423,56502204,"A","A","5","-","5"
