"OBJECTID","POLY_ID","LF_TYPE","LF_SLOPE","LF_SEGMENT","PERCENT_","CROPPED","PROVINCE","SOIL_CODE","MODIFIER","PROFILE","LF_ID","LFS_ID","SOIL_ID"
26269,852003,"L","A","M",9.000000,"H","MB","RSI","~~~~~","A","852003LA","LAM","MBRSI~~~~~A"
26270,852003,"L","A","L",9.000000,"H","MB","GRA","s~~~~","A","852003LA","LAL","MBGRAs~~~~A"
26271,852003,"L","A","L",9.000000,"H","MB","GRA","~~~~~","A","852003LA","LAL","MBGRA~~~~~A"
26272,852003,"L","A","L",9.000000,"H","MB","BMG","~~~~~","A","852003LA","LAL","MBBMG~~~~~A"
26273,852003,"L","A","D",9.000000,"M","MB","BUM","s~~~~","A","852003LA","LAD","MBBUMs~~~~A"
26274,852003,"L","A","L",13.500000,"H","MB","DHO","~~~~~","A","852003LA","LAL","MBDHO~~~~~A"
26275,852003,"R","A","L",2.000000,"M","MB","ASZ","~~~~~","A","852003RA","RAL","MBASZ~~~~~A"
26276,852003,"R","A","D",0.500000,"H","MB","NBG","~~~~~","A","852003RA","RAD","MBNBG~~~~~A"
26277,852003,"R","A","M",5.500000,"M","MB","ASZ","~~~~~","A","852003RA","RAM","MBASZ~~~~~A"
26278,852003,"R","A","U",2.000000,"M","MB","ASZ","~~~~~","A","852003RA","RAU","MBASZ~~~~~A"
26279,852004,"L","A","M",15.800000,"H","MB","RLD","~~~~~","A","852004LA","LAM","MBRLD~~~~~A"
26280,852004,"L","A","L",15.800000,"H","MB","RLD","~~~~~","A","852004LA","LAL","MBRLD~~~~~A"
26281,852004,"L","A","D",3.500000,"H","MB","RLD","~~~~~","A","852004LA","LAD","MBRLD~~~~~A"
26282,852004,"L","A","M",22.799999,"H","MB","WWC","~~~~~","A","852004LA","LAM","MBWWC~~~~~A"
26283,852004,"L","A","D",6.500000,"M","MB","LLT","~~~~~","A","852004LA","LAD","MBLLT~~~~~A"
26284,852004,"L","A","L",3.299999,"H","MB","EEK","~~~~~","A","852004LA","LAL","MBEEK~~~~~A"
26285,852004,"L","A","L",9.800000,"H","MB","SUE","~~~~~","A","852004LA","LAL","MBSUE~~~~~A"
26286,852004,"L","A","M",6.500000,"M","MB","LOP","~~~~~","A","852004LA","LAM","MBLOP~~~~~A"
26287,852004,"L","A","L",16.299999,"H","MB","ASS","~~~~~","A","852004LA","LAL","MBASS~~~~~A"
26288,852005,"L","A","M",4.699999,"H","MB","DNH","~~~~~","A","852005LA","LAM","MBDNH~~~~~A"
26289,852005,"L","A","L",23.299999,"H","MB","RGD","~~~~~","A","852005LA","LAL","MBRGD~~~~~A"
26290,852005,"L","A","D",9.300000,"H","MB","DHO","~~~~~","A","852005LA","LAD","MBDHO~~~~~A"
26291,852005,"L","A","L",18.600000,"H","MB","DHO","~~~~~","A","852005LA","LAL","MBDHO~~~~~A"
26292,852005,"L","A","M",9.300000,"H","MB","RLD","~~~~~","A","852005LA","LAM","MBRLD~~~~~A"
26293,852005,"L","A","M",13.899999,"H","MB","NBG","~~~~~","A","852005LA","LAM","MBNBG~~~~~A"
26294,852005,"L","A","M",13.899999,"H","MB","GDH","~~~~~","A","852005LA","LAM","MBGDH~~~~~A"
26295,852005,"U","A","M",3.500000,"H","MB","CTZ","~~~~~","A","852005UA","UAM","MBCTZ~~~~~A"
26296,852005,"U","A","U",1.399999,"H","MB","CTZ","~~~~~","A","852005UA","UAU","MBCTZ~~~~~A"
26297,852005,"U","A","D",1.000000,"M","MB","CTZ","~~~~~","A","852005UA","UAD","MBCTZ~~~~~A"
26298,852005,"U","A","L",1.000000,"M","MB","CTZ","~~~~~","A","852005UA","UAL","MBCTZ~~~~~A"
26299,853001,"L","A","M",32.900001,"H","MB","LKD","~~~~~","A","853001LA","LAM","MBLKD~~~~~A"
26300,853001,"L","A","M",9.399999,"H","MB","DCS","~~~~~","A","853001LA","LAM","MBDCS~~~~~A"
26301,853001,"L","A","L",35.700000,"H","MB","DCS","~~~~~","A","853001LA","LAL","MBDCS~~~~~A"
26302,853001,"L","A","L",6.599999,"H","MB","RIV","~~~~~","A","853001LA","LAL","MBRIV~~~~~A"
26303,853001,"L","A","D",4.699999,"H","MB","RIV","~~~~~","A","853001LA","LAD","MBRIV~~~~~A"
26304,853001,"L","A","D",4.699999,"M","MB","GOO","d~~~~","A","853001LA","LAD","MBGOOd~~~~A"
26305,853001,"U","A","U",1.200000,"H","MB","BCK","~~~~~","A","853001UA","UAU","MBBCK~~~~~A"
26306,853001,"U","A","M",1.799999,"H","MB","BCK","~~~~~","A","853001UA","UAM","MBBCK~~~~~A"
26307,853001,"U","A","L",0.899999,"M","MB","SRE","~~~~~","A","853001UA","UAL","MBSRE~~~~~A"
26308,853001,"U","A","D",0.899999,"M","MB","SRE","~~~~~","A","853001UA","UAD","MBSRE~~~~~A"
26309,853001,"U","A","M",1.200000,"H","MB","SRE","~~~~~","A","853001UA","UAM","MBSRE~~~~~A"
26310,854001,"H","B","M",10.500000,"H","MB","DZW","~~1~~","A","854001HB","HBM","MBDZW~~1~~A"
26311,854001,"H","B","D",3.500000,"M","MB","VDL","~~~~~","A","854001HB","HBD","MBVDL~~~~~A"
26312,854001,"H","B","U",10.500000,"H","MB","PBI","~~1~~","A","854001HB","HBU","MBPBI~~1~~A"
26313,854001,"H","B","M",14.000000,"H","MB","TGL","~~1~~","A","854001HB","HBM","MBTGL~~1~~A"
26314,854001,"H","B","L",7.000000,"H","MB","TGL","~~1~~","A","854001HB","HBL","MBTGL~~1~~A"
26315,854001,"H","B","L",10.500000,"H","MB","VDL","~~~~~","A","854001HB","HBL","MBVDL~~~~~A"
26316,854001,"H","B","D",3.500000,"L","MB","TDP","~~~~~","A","854001HB","HBD","MBTDP~~~~~A"
26317,854001,"H","B","U",10.500000,"H","MB","FFR","~~~~~","A","854001HB","HBU","MBFFR~~~~~A"
26318,854001,"U","A","M",6.000000,"H","MB","ATN","~~~~~","A","854001UA","UAM","MBATN~~~~~A"
26319,854001,"U","A","D",4.500000,"M","MB","TDP","~~~~~","A","854001UA","UAD","MBTDP~~~~~A"
26320,854001,"U","A","L",4.500000,"M","MB","TDP","~~~~~","A","854001UA","UAL","MBTDP~~~~~A"
26321,854001,"U","A","M",4.500000,"H","MB","PDA","~~~~~","A","854001UA","UAM","MBPDA~~~~~A"
26322,854001,"U","A","M",4.500000,"H","MB","FIR","~~~~~","A","854001UA","UAM","MBFIR~~~~~A"
26323,854001,"U","A","U",6.000000,"H","MB","ATN","~~~~~","A","854001UA","UAU","MBATN~~~~~A"
26324,854002,"H","B","M",6.000000,"H","MB","DZW","~~~~~","A","854002HB","HBM","MBDZW~~~~~A"
26325,854002,"H","B","M",4.500000,"H","MB","FFR","~~~~~","A","854002HB","HBM","MBFFR~~~~~A"
26326,854002,"H","B","U",4.500000,"M","MB","NYO","~~1~~","A","854002HB","HBU","MBNYO~~1~~A"
26327,854002,"H","B","L",7.500000,"H","MB","DZW","~~~~~","A","854002HB","HBL","MBDZW~~~~~A"
26328,854002,"H","B","U",4.500000,"H","MB","FFR","~~~~~","A","854002HB","HBU","MBFFR~~~~~A"
26329,854002,"H","B","D",3.000000,"M","MB","GRR","~~~~~","A","854002HB","HBD","MBGRR~~~~~A"
26330,854002,"U","A","U",14.000000,"H","MB","ATN","~~~~~","A","854002UA","UAU","MBATN~~~~~A"
26331,854002,"U","A","M",14.000000,"H","MB","ATN","~~~~~","A","854002UA","UAM","MBATN~~~~~A"
26332,854002,"U","A","M",10.500000,"H","MB","FIR","~~~~~","A","854002UA","UAM","MBFIR~~~~~A"
26333,854002,"U","A","L",10.500000,"H","MB","PDA","~~~~~","A","854002UA","UAL","MBPDA~~~~~A"
26334,854002,"U","A","D",10.500000,"M","MB","TDP","~~~~~","A","854002UA","UAD","MBTDP~~~~~A"
26335,854002,"U","A","M",10.500000,"H","MB","JYL","~~~~~","A","854002UA","UAM","MBJYL~~~~~A"
26336,855001,"I","B","L",9.000000,"H","MB","HOT","~~~~~","A","855001IB","IBL","MBHOT~~~~~A"
26337,855001,"I","B","L",9.000000,"M","MB","WKP","~~~~~","A","855001IB","IBL","MBWKP~~~~~A"
26338,855001,"I","B","M",54.000000,"H","MB","HOT","~~~~~","A","855001IB","IBM","MBHOT~~~~~A"
26339,855001,"I","B","U",18.000000,"M","MB","HOT","~~~~~","A","855001IB","IBU","MBHOT~~~~~A"
26340,855001,"I","E","L",1.000000,"L","MB","$ER","~~~~~","N","855001IE","IEL","MB$ER~~~~~N"
26341,855001,"I","E","M",8.000000,"L","MB","$ER","~~~~~","N","855001IE","IEM","MB$ER~~~~~N"
26342,855001,"I","E","U",1.000000,"L","MB","$ER","~~~~~","N","855001IE","IEU","MB$ER~~~~~N"
26343,855002,"H","C","D",10.000000,"M","MB","WKP","~~~~~","A","855002HC","HCD","MBWKP~~~~~A"
26344,855002,"H","C","M",35.000000,"M","MB","HOT","~~~~~","A","855002HC","HCM","MBHOT~~~~~A"
26345,855002,"H","C","U",15.000000,"M","MB","TUM","~~~~~","N","855002HC","HCU","MBTUM~~~~~N"
26346,855002,"H","C","U",15.000000,"M","MB","HOT","~~~~~","A","855002HC","HCU","MBHOT~~~~~A"
26347,855002,"H","C","L",25.000000,"H","MB","HOT","~~~~~","A","855002HC","HCL","MBHOT~~~~~A"
26348,944020,"I","D","M",28.000000,"L","BC","BRT","~~~~~","A","944020ID","IDM","BCBRT~~~~~A"
26349,944020,"I","D","L",3.500000,"L","BC","BRT","~~~~~","A","944020ID","IDL","BCBRT~~~~~A"
26350,944020,"I","D","U",3.500000,"L","BC","WDF","~~~~~","N","944020ID","IDU","BCWDF~~~~~N"
26351,944020,"U","B","L",13.000000,"L","BC","STK","~~~~~","A","944020UB","UBL","BCSTK~~~~~A"
26352,944020,"U","B","M",29.299999,"L","BC","PET","~~~~~","N","944020UB","UBM","BCPET~~~~~N"
26353,944020,"U","B","D",6.500000,"L","BC","KLC","~~~~~","N","944020UB","UBD","BCKLC~~~~~N"
26354,944020,"U","B","U",16.299999,"L","BC","AIX","~~~~~","A","944020UB","UBU","BCAIX~~~~~A"
26355,944022,"R","D","U",15.000000,"L","BC","KPX","~~~~~","N","944022RD","RDU","BCKPX~~~~~N"
26356,944022,"R","D","M",65.000000,"L","BC","KWN","~~~~~","A","944022RD","RDM","BCKWN~~~~~A"
26357,944022,"R","D","L",5.000000,"L","BC","KWN","~~~~~","A","944022RD","RDL","BCKWN~~~~~A"
26358,944022,"R","D","L",10.000000,"L","BC","SHN","~~~~~","A","944022RD","RDL","BCSHN~~~~~A"
26359,944022,"R","D","D",5.000000,"L","BC","KLC","~~~~~","N","944022RD","RDD","BCKLC~~~~~N"
26360,944023,"I","E","M",50.000000,"L","BC","KPX","~~~~~","N","944023IE","IEM","BCKPX~~~~~N"
26361,944023,"I","E","U",10.000000,"L","BC","$UR","~~~~~","N","944023IE","IEU","BC$UR~~~~~N"
26362,944023,"I","E","M",10.000000,"L","BC","$UR","~~~~~","N","944023IE","IEM","BC$UR~~~~~N"
26363,944023,"I","E","L",10.000000,"L","BC","TIT","~~~~~","A","944023IE","IEL","BCTIT~~~~~A"
26364,944023,"I","E","M",20.000000,"L","BC","KWN","~~~~~","A","944023IE","IEM","BCKWN~~~~~A"
26365,944024,"M","C","U",5.000000,"L","BC","SEA","~~~~~","N","944024MC","MCU","BCSEA~~~~~N"
26366,944024,"M","C","U",5.000000,"L","BC","KWN","~~~~~","A","944024MC","MCU","BCKWN~~~~~A"
26367,944024,"M","C","M",20.000000,"L","BC","KWN","~~~~~","A","944024MC","MCM","BCKWN~~~~~A"
26368,944024,"M","C","D",2.500000,"L","BC","HAW","~~~~~","A","944024MC","MCD","BCHAW~~~~~A"
26369,944024,"M","C","M",7.500000,"L","BC","SUW","~~~~~","A","944024MC","MCM","BCSUW~~~~~A"
26370,944024,"M","C","L",10.000000,"L","BC","HAW","~~~~~","A","944024MC","MCL","BCHAW~~~~~A"
26371,944024,"U","B","M",22.500000,"L","BC","SHN","~~~~~","A","944024UB","UBM","BCSHN~~~~~A"
26372,944024,"U","B","D",5.000000,"L","BC","TIT","~~~~~","A","944024UB","UBD","BCTIT~~~~~A"
26373,944024,"U","B","L",5.000000,"L","BC","SHN","~~~~~","A","944024UB","UBL","BCSHN~~~~~A"
26374,944024,"U","B","U",12.500000,"L","BC","SHN","~~~~~","A","944024UB","UBU","BCSHN~~~~~A"
26375,944024,"U","B","L",5.000000,"L","BC","TIT","~~~~~","A","944024UB","UBL","BCTIT~~~~~A"
26376,944027,"I","E","L",6.000000,"L","BC","DES","~~~~~","A","944027IE","IEL","BCDES~~~~~A"
26377,944027,"I","E","M",12.000000,"L","BC","DES","~~~~~","A","944027IE","IEM","BCDES~~~~~A"
26378,944027,"I","E","M",30.000000,"L","BC","TAT","~~~~~","N","944027IE","IEM","BCTAT~~~~~N"
26379,944027,"I","E","M",6.000000,"L","BC","WDF","~~~~~","N","944027IE","IEM","BCWDF~~~~~N"
26380,944027,"I","E","U",6.000000,"L","BC","WDF","~~~~~","N","944027IE","IEU","BCWDF~~~~~N"
26381,944027,"M","D","D",2.000000,"L","BC","KLC","~~~~~","N","944027MD","MDD","BCKLC~~~~~N"
26382,944027,"M","D","M",8.000000,"L","BC","MOC","~~~~~","N","944027MD","MDM","BCMOC~~~~~N"
26383,944027,"M","D","M",14.000000,"L","BC","AIX","~~~~~","A","944027MD","MDM","BCAIX~~~~~A"
26384,944027,"M","D","L",8.000000,"L","BC","STK","~~~~~","A","944027MD","MDL","BCSTK~~~~~A"
26385,944027,"M","D","U",8.000000,"L","BC","MOC","~~~~~","N","944027MD","MDU","BCMOC~~~~~N"
26386,944029,"I","E","U",4.000000,"L","BC","UTS","~~~~~","N","944029IE","IEU","BCUTS~~~~~N"
26387,944029,"I","E","M",8.000000,"L","BC","SEA","~~~~~","N","944029IE","IEM","BCSEA~~~~~N"
26388,944029,"I","E","M",4.000000,"L","BC","UTS","~~~~~","N","944029IE","IEM","BCUTS~~~~~N"
26389,944029,"I","E","L",4.000000,"L","BC","SEA","~~~~~","N","944029IE","IEL","BCSEA~~~~~N"
26390,944029,"I","E","M",20.000000,"L","BC","KPX","~~~~~","N","944029IE","IEM","BCKPX~~~~~N"
26391,944029,"M","C","U",12.000000,"L","BC","DES","~~~~~","A","944029MC","MCU","BCDES~~~~~A"
26392,944029,"M","C","D",3.000000,"L","BC","KLC","~~~~~","N","944029MC","MCD","BCKLC~~~~~N"
26393,944029,"M","C","L",12.000000,"L","BC","STK","~~~~~","A","944029MC","MCL","BCSTK~~~~~A"
26394,944029,"M","C","M",6.000000,"L","BC","AIX","~~~~~","A","944029MC","MCM","BCAIX~~~~~A"
26395,944029,"M","C","M",9.000000,"L","BC","BRT","~~~~~","A","944029MC","MCM","BCBRT~~~~~A"
26396,944029,"M","C","M",9.000000,"L","BC","DES","~~~~~","A","944029MC","MCM","BCDES~~~~~A"
26397,944029,"M","C","M",9.000000,"L","BC","SLG","~~~~~","N","944029MC","MCM","BCSLG~~~~~N"
26398,944031,"R","D","U",15.000000,"L","BC","SEA","~~~~~","N","944031RD","RDU","BCSEA~~~~~N"
26399,944031,"R","D","M",20.000000,"L","BC","KGL","~~~~~","A","944031RD","RDM","BCKGL~~~~~A"
26400,944031,"R","D","L",10.000000,"L","BC","KGL","~~~~~","A","944031RD","RDL","BCKGL~~~~~A"
26401,944031,"R","D","L",5.000000,"L","BC","THR","~~~~~","A","944031RD","RDL","BCTHR~~~~~A"
26402,944031,"R","D","D",5.000000,"L","BC","THR","~~~~~","A","944031RD","RDD","BCTHR~~~~~A"
26403,944031,"R","D","M",45.000000,"L","BC","SEA","~~~~~","N","944031RD","RDM","BCSEA~~~~~N"
26404,944039,"I","E","M",15.000000,"L","BC","TAT","~~~~~","N","944039IE","IEM","BCTAT~~~~~N"
26405,944039,"I","E","M",25.000000,"L","BC","WDF","~~~~~","N","944039IE","IEM","BCWDF~~~~~N"
26406,944039,"I","E","M",15.000000,"L","BC","SKN","li~~~","N","944039IE","IEM","BCSKNli~~~N"
26407,944039,"I","E","L",10.000000,"L","BC","MOC","~~~~~","N","944039IE","IEL","BCMOC~~~~~N"
26408,944039,"I","E","M",5.000000,"L","BC","MOC","~~~~~","N","944039IE","IEM","BCMOC~~~~~N"
26409,944039,"I","E","M",20.000000,"L","BC","SEA","~~~~~","N","944039IE","IEM","BCSEA~~~~~N"
26410,944039,"I","E","U",10.000000,"L","BC","SKN","li~~~","N","944039IE","IEU","BCSKNli~~~N"
26411,950010,"L","A","D",10.000000,"L","BC","ZUR","~~~~~","N","950010LA","LAD","BCZUR~~~~~N"
26412,950010,"L","A","L",15.000000,"M","BC","SKY","~~~~~","A","950010LA","LAL","BCSKY~~~~~A"
26413,950010,"L","A","L",15.000000,"M","BC","SCR","~~~~~","A","950010LA","LAL","BCSCR~~~~~A"
26414,950010,"L","A","M",15.000000,"M","BC","SCR","~~~~~","A","950010LA","LAM","BCSCR~~~~~A"
26415,950010,"L","A","L",15.000000,"M","BC","SCI","~~~~~","A","950010LA","LAL","BCSCI~~~~~A"
26416,950010,"L","A","M",15.000000,"M","BC","SCI","~~~~~","A","950010LA","LAM","BCSCI~~~~~A"
26417,950010,"L","A","M",15.000000,"M","BC","SKY","~~~~~","A","950010LA","LAM","BCSKY~~~~~A"
26418,950016,"I","D","L",10.000000,"L","BC","GIG","~~~~~","N","950016ID","IDL","BCGIG~~~~~N"
26419,950016,"I","D","M",25.000000,"L","BC","FOG","~~~~~","N","950016ID","IDM","BCFOG~~~~~N"
26420,950016,"I","D","M",25.000000,"L","BC","YVO","~~~~~","N","950016ID","IDM","BCYVO~~~~~N"
26421,950016,"I","D","M",5.000000,"L","BC","CWE","~~~~~","N","950016ID","IDM","BCCWE~~~~~N"
26422,950016,"I","D","U",5.000000,"L","BC","CWE","~~~~~","N","950016ID","IDU","BCCWE~~~~~N"
26423,950016,"I","D","U",5.000000,"L","BC","$CR","~~~~~","N","950016ID","IDU","BC$CR~~~~~N"
26424,950016,"I","D","M",25.000000,"L","BC","FLI","~~~~~","N","950016ID","IDM","BCFLI~~~~~N"
26425,950017,"S","F","L",10.000000,"L","BC","YVO","~~~~~","N","950017SF","SFL","BCYVO~~~~~N"
26426,950017,"S","F","M",30.000000,"L","BC","YVO","~~~~~","N","950017SF","SFM","BCYVO~~~~~N"
26427,950017,"S","F","M",60.000000,"L","BC","CSU","~~~~~","N","950017SF","SFM","BCCSU~~~~~N"
26428,950019,"S","F","M",30.000000,"L","BC","BUZ","~~~~~","A","950019SF","SFM","BCBUZ~~~~~A"
26429,950019,"S","F","L",10.000000,"L","BC","BUZ","~~~~~","A","950019SF","SFL","BCBUZ~~~~~A"
26430,950019,"S","F","M",60.000000,"L","BC","CNL","~~~~~","N","950019SF","SFM","BCCNL~~~~~N"
26431,950034,"I","B","L",9.000000,"L","BC","ISR","~~~~~","A","950034IB","IBL","BCISR~~~~~A"
26432,950034,"I","B","M",15.800000,"L","BC","HRI","~~~~~","A","950034IB","IBM","BCHRI~~~~~A"
26433,950034,"I","B","U",9.000000,"L","BC","CHA","~~~~~","N","950034IB","IBU","BCCHA~~~~~N"
26434,950034,"I","B","M",11.300000,"L","BC","ISR","~~~~~","A","950034IB","IBM","BCISR~~~~~A"
26435,950034,"U","B","U",5.500000,"H","BC","GVL","~~~~~","A","950034UB","UBU","BCGVL~~~~~A"
26436,950034,"U","B","D",5.500000,"H","BC","DDY","~~~~~","A","950034UB","UBD","BCDDY~~~~~A"
26437,950034,"U","B","L",5.500000,"H","BC","DDY","~~~~~","A","950034UB","UBL","BCDDY~~~~~A"
26438,950034,"U","B","L",5.500000,"H","BC","MQU","~~~~~","A","950034UB","UBL","BCMQU~~~~~A"
26439,950034,"U","B","U",8.300000,"H","BC","LAI","~~~~~","A","950034UB","UBU","BCLAI~~~~~A"
26440,950034,"U","B","M",24.799999,"H","BC","MQU","~~~~~","A","950034UB","UBM","BCMQU~~~~~A"
26441,951012,"R","D","U",5.000000,"L","BC","$AR","~~~~~","N","951012RD","RDU","BC$AR~~~~~N"
26442,951012,"R","D","U",10.000000,"L","BC","CNL","~~~~~","N","951012RD","RDU","BCCNL~~~~~N"
26443,951012,"R","D","M",5.000000,"L","BC","CNL","~~~~~","N","951012RD","RDM","BCCNL~~~~~N"
26444,951012,"R","D","M",35.000000,"L","BC","CAI","~~~~~","N","951012RD","RDM","BCCAI~~~~~N"
26445,951012,"R","D","M",10.000000,"L","BC","ISR","~~~~~","A","951012RD","RDM","BCISR~~~~~A"
26446,951012,"R","D","L",15.000000,"L","BC","EAS","~~~~~","N","951012RD","RDL","BCEAS~~~~~N"
26447,951012,"R","D","D",5.000000,"L","BC","EAS","~~~~~","N","951012RD","RDD","BCEAS~~~~~N"
26448,951012,"R","D","M",15.000000,"L","BC","BUZ","~~~~~","A","951012RD","RDM","BCBUZ~~~~~A"
26449,955001,"I","C","U",10.500000,"L","BC","HOE","~~~~~","A","955001IC","ICU","BCHOE~~~~~A"
26450,955001,"I","C","M",10.500000,"M","BC","KIK","~~~~~","A","955001IC","ICM","BCKIK~~~~~A"
26451,955001,"I","C","M",10.500000,"M","BC","KAM","~~~~~","A","955001IC","ICM","BCKAM~~~~~A"
26452,955001,"I","C","L",10.500000,"M","BC","EFF","~~~~~","A","955001IC","ICL","BCEFF~~~~~A"
26453,955001,"I","C","M",17.500000,"M","BC","EFF","~~~~~","A","955001IC","ICM","BCEFF~~~~~A"
26454,955001,"I","C","M",10.500000,"L","BC","HOE","~~~~~","A","955001IC","ICM","BCHOE~~~~~A"
26455,955001,"M","D","U",6.000000,"L","BC","RTE","~~~~~","N","955001MD","MDU","BCRTE~~~~~N"
26456,955001,"M","D","D",1.500000,"L","BC","MMY","~~~~~","A","955001MD","MDD","BCMMY~~~~~A"
26457,955001,"M","D","L",3.000000,"L","BC","MMY","~~~~~","A","955001MD","MDL","BCMMY~~~~~A"
26458,955001,"M","D","M",12.000000,"L","BC","QIM","~~~~~","A","955001MD","MDM","BCQIM~~~~~A"
26459,955001,"M","D","M",4.500000,"L","BC","RTE","~~~~~","N","955001MD","MDM","BCRTE~~~~~N"
26460,955001,"M","D","L",3.000000,"L","BC","QIM","~~~~~","A","955001MD","MDL","BCQIM~~~~~A"
26461,955006,"U","B","U",10.000000,"L","BC","HOE","~~~~~","A","955006UB","UBU","BCHOE~~~~~A"
26462,955006,"U","B","L",15.000000,"M","BC","SYW","~~~~~","A","955006UB","UBL","BCSYW~~~~~A"
26463,955006,"U","B","M",10.000000,"L","BC","ERR","~~~~~","A","955006UB","UBM","BCERR~~~~~A"
26464,955006,"U","B","U",15.000000,"L","BC","QIM","~~~~~","A","955006UB","UBU","BCQIM~~~~~A"
26465,955006,"U","B","M",10.000000,"L","BC","HOE","~~~~~","A","955006UB","UBM","BCHOE~~~~~A"
26466,955006,"U","B","M",20.000000,"M","BC","KAM","~~~~~","A","955006UB","UBM","BCKAM~~~~~A"
26467,955006,"U","B","L",5.000000,"M","BC","KIK","~~~~~","A","955006UB","UBL","BCKIK~~~~~A"
26468,955006,"U","B","D",10.000000,"L","BC","SYW","~~~~~","A","955006UB","UBD","BCSYW~~~~~A"
26469,955006,"U","B","M",5.000000,"M","BC","KIK","~~~~~","A","955006UB","UBM","BCKIK~~~~~A"
26470,955009,"M","C","U",20.000000,"L","BC","RTE","~~~~~","N","955009MC","MCU","BCRTE~~~~~N"
26471,955009,"M","C","M",45.000000,"L","BC","QIM","~~~~~","A","955009MC","MCM","BCQIM~~~~~A"
26472,955009,"M","C","M",10.000000,"L","BC","RTE","~~~~~","N","955009MC","MCM","BCRTE~~~~~N"
26473,955009,"M","C","D",5.000000,"L","BC","HOE","~~~~~","A","955009MC","MCD","BCHOE~~~~~A"
26474,955009,"M","C","L",20.000000,"L","BC","QIM","~~~~~","A","955009MC","MCL","BCQIM~~~~~A"
26475,955015,"I","D","M",20.000000,"L","BC","MYE","~~~~~","A","955015ID","IDM","BCMYE~~~~~A"
26476,955015,"I","D","M",10.000000,"L","BC","NII","vl~~~","N","955015ID","IDM","BCNIIvl~~~N"
26477,955015,"I","D","L",5.000000,"L","BC","HWR","~~~~~","A","955015ID","IDL","BCHWR~~~~~A"
26478,955015,"I","D","M",10.000000,"L","BC","RNA","~~~~~","A","955015ID","IDM","BCRNA~~~~~A"
26479,955015,"I","D","U",10.000000,"L","BC","NII","vl~~~","N","955015ID","IDU","BCNIIvl~~~N"
26480,955015,"I","D","L",5.000000,"L","BC","RNA","~~~~~","A","955015ID","IDL","BCRNA~~~~~A"
26481,955015,"I","D","M",10.000000,"L","BC","QIM","~~~~~","A","955015ID","IDM","BCQIM~~~~~A"
26482,955015,"I","D","M",30.000000,"L","BC","REE","~~~~~","N","955015ID","IDM","BCREE~~~~~N"
26483,955026,"M","C","M",5.000000,"L","BC","HWR","~~~~~","A","955026MC","MCM","BCHWR~~~~~A"
26484,955026,"M","C","D",5.000000,"L","BC","ABR","~~~~~","A","955026MC","MCD","BCABR~~~~~A"
26485,955026,"M","C","L",5.000000,"L","BC","ABR","~~~~~","A","955026MC","MCL","BCABR~~~~~A"
26486,955026,"M","C","M",20.000000,"L","BC","QIM","~~~~~","A","955026MC","MCM","BCQIM~~~~~A"
26487,955026,"M","C","M",30.000000,"L","BC","REE","~~~~~","N","955026MC","MCM","BCREE~~~~~N"
26488,955026,"M","C","L",15.000000,"L","BC","RNA","~~~~~","A","955026MC","MCL","BCRNA~~~~~A"
26489,955026,"M","C","U",20.000000,"L","BC","RTE","~~~~~","N","955026MC","MCU","BCRTE~~~~~N"
26490,955030,"T","A","L",4.000000,"L","BC","MET","~~~~~","A","955030TA","TAL","BCMET~~~~~A"
26491,955030,"T","A","D",2.000000,"L","BC","COA","~~~~~","A","955030TA","TAD","BCCOA~~~~~A"
26492,955030,"T","A","U",2.000000,"L","BC","QUN","~~~~~","A","955030TA","TAU","BCQUN~~~~~A"
26493,955030,"T","A","M",12.000000,"L","BC","QUN","~~~~~","A","955030TA","TAM","BCQUN~~~~~A"
26494,955030,"U","B","L",16.000000,"M","BC","CWH","~~~~~","A","955030UB","UBL","BCCWH~~~~~A"
26495,955030,"U","B","M",36.000000,"M","BC","ABR","~~~~~","A","955030UB","UBM","BCABR~~~~~A"
26496,955030,"U","B","U",20.000000,"M","BC","ABR","~~~~~","A","955030UB","UBU","BCABR~~~~~A"
26497,955030,"U","B","D",8.000000,"L","BC","COA","~~~~~","A","955030UB","UBD","BCCOA~~~~~A"
26498,955037,"I","E","M",18.000000,"L","BC","REE","~~~~~","N","955037IE","IEM","BCREE~~~~~N"
26499,955037,"I","E","M",18.000000,"L","BC","QIM","~~~~~","A","955037IE","IEM","BCQIM~~~~~A"
26500,955037,"I","E","L",4.500000,"L","BC","QIM","~~~~~","A","955037IE","IEL","BCQIM~~~~~A"
26501,955037,"I","E","M",9.000000,"L","BC","NII","vl~~~","N","955037IE","IEM","BCNIIvl~~~N"
26502,955037,"I","E","U",4.500000,"L","BC","NII","vl~~~","N","955037IE","IEU","BCNIIvl~~~N"
26503,955037,"I","E","U",4.500000,"L","BC","$AR","~~~~~","N","955037IE","IEU","BC$AR~~~~~N"
26504,955037,"I","E","L",4.500000,"L","BC","REE","~~~~~","N","955037IE","IEL","BCREE~~~~~N"
26505,955037,"I","E","M",27.000000,"L","BC","RTE","~~~~~","N","955037IE","IEM","BCRTE~~~~~N"
26506,955037,"T","A","U",1.000000,"M","BC","HOE","~~~~~","A","955037TA","TAU","BCHOE~~~~~A"
26507,955037,"T","A","M",6.000000,"M","BC","HOE","~~~~~","A","955037TA","TAM","BCHOE~~~~~A"
26508,955037,"T","A","L",2.000000,"M","BC","HOE","~~~~~","A","955037TA","TAL","BCHOE~~~~~A"
