"OBJECTID","LF_ID","POLY_ID","LF_TYPE","LF_SLOPE","LF_EXTENT"
3463,"730001HB",730001,"H","B",100
3464,"730002MB",730002,"M","B",60
3465,"730002RA",730002,"R","A",40
3466,"730003MB",730003,"M","B",100
3467,"730004UA",730004,"U","A",100
3468,"730005MC",730005,"M","C",100
3469,"730006MB",730006,"M","B",100
3470,"730007UB",730007,"U","B",100
3471,"730008IE",730008,"I","E",70
3472,"730008TA",730008,"T","A",30
3473,"730009UB",730009,"U","B",100
3474,"730010MB",730010,"M","B",100
3475,"730011HC",730011,"H","C",100
3476,"731001UA",731001,"U","A",100
3477,"731002UA",731002,"U","A",100
3478,"731003UA",731003,"U","A",100
3479,"731004UA",731004,"U","A",100
3480,"731005UA",731005,"U","A",100
3481,"731006IE",731006,"I","E",70
3482,"731006TA",731006,"T","A",30
3483,"731007UA",731007,"U","A",100
3484,"731008UA",731008,"U","A",100
3485,"731009UA",731009,"U","A",100
3486,"731010UA",731010,"U","A",100
3487,"731011UA",731011,"U","A",100
3488,"731012UA",731012,"U","A",100
3489,"731013UA",731013,"U","A",100
3490,"731014UA",731014,"U","A",100
3491,"731015UA",731015,"U","A",100
3492,"731016UA",731016,"U","A",100
3493,"732001HB",732001,"H","B",100
3494,"733001HB",733001,"H","B",100
3495,"733002HB",733002,"H","B",57
3496,"733002ID",733002,"I","D",26
3497,"733002UA",733002,"U","A",17
3498,"733003IB",733003,"I","B",55
3499,"733003ID",733003,"I","D",45
3500,"733004HD",733004,"H","D",25
3501,"733004IA",733004,"I","A",75
3502,"733005HA",733005,"H","A",38
3503,"733005HB",733005,"H","B",50
3504,"733005RC",733005,"R","C",12
3505,"733006HB",733006,"H","B",26
3506,"733006HB",733006,"H","B",36
3507,"733006HD",733006,"H","D",38
3508,"733007HB",733007,"H","B",47
3509,"733007HC",733007,"H","C",33
3510,"733007UA",733007,"U","A",20
3511,"733008HB",733008,"H","B",45
3512,"733008HC",733008,"H","C",55
3513,"733009HB",733009,"H","B",15
3514,"733009UA",733009,"U","A",85
3515,"733010HB",733010,"H","B",38
3516,"733010HC",733010,"H","C",62
3517,"733011HB",733011,"H","B",18
3518,"733011UA",733011,"U","A",24
3519,"733011UA",733011,"U","A",32
3520,"733011UA",733011,"U","A",26
3521,"733012HA",733012,"H","A",18
3522,"733012HB",733012,"H","B",50
3523,"733012HC",733012,"H","C",32
3524,"734001HB",734001,"H","B",27
3525,"734001HB",734001,"H","B",60
3526,"734001HD",734001,"H","D",13
3527,"734002ID",734002,"I","D",10
3528,"734002UA",734002,"U","A",33
3529,"734002UB",734002,"U","B",57
3530,"734003HB",734003,"H","B",40
3531,"734003HD",734003,"H","D",10
3532,"734003UA",734003,"U","A",29
3533,"734003UB",734003,"U","B",21
3534,"734004HB",734004,"H","B",21
3535,"734004HB",734004,"H","B",39
3536,"734004UB",734004,"U","B",40
3537,"735001UA",735001,"U","A",53
3538,"735001UA",735001,"U","A",47
3539,"735002UA",735002,"U","A",42
3540,"735002UA",735002,"U","A",58
3541,"735003UA",735003,"U","A",80
3542,"735003UB",735003,"U","B",20
3543,"735004ID",735004,"I","D",100
3544,"735005HB",735005,"H","B",36
3545,"735005UA",735005,"U","A",16
3546,"735005UA",735005,"U","A",37
3547,"735005UB",735005,"U","B",11
3548,"735006HB",735006,"H","B",27
3549,"735006UA",735006,"U","A",61
3550,"735006UA",735006,"U","A",12
3551,"735007HB",735007,"H","B",12
3552,"735007RA",735007,"R","A",88
3553,"735008UA",735008,"U","A",28
3554,"735008UA",735008,"U","A",49
3555,"735008UA",735008,"U","A",10
3556,"735008UB",735008,"U","B",13
3557,"736001UA",736001,"U","A",13
3558,"736001UA",736001,"U","A",87
3559,"736002HA",736002,"H","A",25
3560,"736002HA",736002,"H","A",61
3561,"736002UA",736002,"U","A",14
3562,"736003ID",736003,"I","D",77
3563,"736003UA",736003,"U","A",23
3564,"736004UA",736004,"U","A",44
3565,"736004UA",736004,"U","A",56
3566,"736005HA",736005,"H","A",15
3567,"736005HB",736005,"H","B",19
3568,"736005UA",736005,"U","A",27
3569,"736005UA",736005,"U","A",39
3570,"736006UA",736006,"U","A",36
3571,"736006UA",736006,"U","A",50
3572,"736006UA",736006,"U","A",14
3573,"736007HA",736007,"H","A",27
3574,"736007HA",736007,"H","A",60
3575,"736007HB",736007,"H","B",13
3576,"736008HA",736008,"H","A",18
3577,"736008HA",736008,"H","A",57
3578,"736008HA",736008,"H","A",25
3579,"736009HA",736009,"H","A",69
3580,"736009UA",736009,"U","A",31
3581,"736010UA",736010,"U","A",100
3582,"736011UA",736011,"U","A",29
3583,"736011UA",736011,"U","A",31
3584,"736011UA",736011,"U","A",40
3585,"736012UA",736012,"U","A",39
3586,"736012UA",736012,"U","A",32
3587,"736012UA",736012,"U","A",29
3588,"737001UA",737001,"U","A",100
3589,"737002UB",737002,"U","B",100
3590,"737003UA",737003,"U","A",100
3591,"737004UA",737004,"U","A",100
3592,"737005UA",737005,"U","A",100
3593,"738001UA",738001,"U","A",100
3594,"738002UA",738002,"U","A",100
3595,"738003UA",738003,"U","A",60
3596,"738003UA",738003,"U","A",40
3597,"738004UA",738004,"U","A",100
3598,"738005IE",738005,"I","E",70
3599,"738005TA",738005,"T","A",30
3600,"738006UA",738006,"U","A",100
3601,"738007UA",738007,"U","A",100
3602,"739001RB",739001,"R","B",100
3603,"739002HB",739002,"H","B",100
3604,"739003HB",739003,"H","B",53
3605,"739003HC",739003,"H","C",25
3606,"739003HD",739003,"H","D",22
3607,"739004HB",739004,"H","B",20
3608,"739004HD",739004,"H","D",22
3609,"739004UB",739004,"U","B",58
3610,"739005UA",739005,"U","A",47
3611,"739005UA",739005,"U","A",12
3612,"739005UB",739005,"U","B",41
3613,"740001HB",740001,"H","B",100
3614,"740002HC",740002,"H","C",100
3615,"740003UB",740003,"U","B",100
3616,"740004IE",740004,"I","E",100
3617,"740005UB",740005,"U","B",100
3618,"740006HD",740006,"H","D",100
3619,"740007HC",740007,"H","C",100
3620,"740008IE",740008,"I","E",80
3621,"740008TA",740008,"T","A",20
3622,"740009HD",740009,"H","D",100
3623,"741001HA",741001,"H","A",15
3624,"741001HB",741001,"H","B",35
3625,"741001UA",741001,"U","A",50
3626,"741002HB",741002,"H","B",82
3627,"741002HC",741002,"H","C",18
3628,"741003HB",741003,"H","B",55
3629,"741003HD",741003,"H","D",45
3630,"741004UA",741004,"U","A",100
3631,"741005HB",741005,"H","B",59
3632,"741005UA",741005,"U","A",41
3633,"741006HB",741006,"H","B",55
3634,"741006HD",741006,"H","D",14
3635,"741006UA",741006,"U","A",31
3636,"741007HB",741007,"H","B",50
3637,"741007HC",741007,"H","C",32
3638,"741007UA",741007,"U","A",18
3639,"741008UA",741008,"U","A",100
3640,"741009UA",741009,"U","A",23
3641,"741009UA",741009,"U","A",77
3642,"741010HB",741010,"H","B",50
3643,"741010HC",741010,"H","C",16
3644,"741010HD",741010,"H","D",34
3645,"741011HA",741011,"H","A",20
3646,"741011HB",741011,"H","B",25
3647,"741011HB",741011,"H","B",55
3648,"741012HA",741012,"H","A",30
3649,"741012HB",741012,"H","B",58
3650,"741012HD",741012,"H","D",12
3651,"742001HA",742001,"H","A",16
3652,"742001HB",742001,"H","B",46
3653,"742001HC",742001,"H","C",16
3654,"742001UA",742001,"U","A",22
3655,"742002HA",742002,"H","A",25
3656,"742002HA",742002,"H","A",47
3657,"742002UA",742002,"U","A",28
3658,"742003HB",742003,"H","B",76
3659,"742003HC",742003,"H","C",24
3660,"743001MB",743001,"M","B",85
3661,"743001UB",743001,"U","B",5
3662,"743001UB",743001,"U","B",2
3663,"743001UB",743001,"U","B",4
3664,"743002HB",743002,"H","B",1
3665,"743002UB",743002,"U","B",98
3666,"743002UB",743002,"U","B",1
3667,"743003HB",743003,"H","B",28
3668,"743003UA",743003,"U","A",16
3669,"743003UB",743003,"U","B",34
3670,"743003UB",743003,"U","B",22
3671,"744001MB",744001,"M","B",100
3672,"744002MB",744002,"M","B",100
3673,"744003IE",744003,"I","E",100
3674,"744004MC",744004,"M","C",100
3675,"744005IA",744005,"I","A",40
3676,"744005MB",744005,"M","B",60
3677,"745001HB",745001,"H","B",19
3678,"745001UA",745001,"U","A",29
3679,"745001UA",745001,"U","A",52
3680,"745002UA",745002,"U","A",26
3681,"745002UA",745002,"U","A",74
3682,"745003HA",745003,"H","A",80
3683,"745003HB",745003,"H","B",20
3684,"745004HA",745004,"H","A",89
3685,"745004HB",745004,"H","B",11
3686,"745005HA",745005,"H","A",43
3687,"745005HB",745005,"H","B",57
3688,"745006HA",745006,"H","A",20
3689,"745006HB",745006,"H","B",55
3690,"745006UA",745006,"U","A",25
3691,"745007HA",745007,"H","A",27
3692,"745007UA",745007,"U","A",27
3693,"745007UA",745007,"U","A",46
3694,"745008HA",745008,"H","A",21
3695,"745008HB",745008,"H","B",24
3696,"745008UA",745008,"U","A",55
3697,"745009UA",745009,"U","A",30
3698,"745009UA",745009,"U","A",32
3699,"745009UA",745009,"U","A",14
3700,"745009UA",745009,"U","A",24
3701,"745010HA",745010,"H","A",45
3702,"745010HB",745010,"H","B",11
3703,"745010UA",745010,"U","A",26
3704,"745010UA",745010,"U","A",18
3705,"745011UA",745011,"U","A",100
3706,"745012HB",745012,"H","B",53
3707,"745012UA",745012,"U","A",47
3708,"745013UA",745013,"U","A",100
3709,"745014HA",745014,"H","A",73
3710,"745014HB",745014,"H","B",27
3711,"745015UA",745015,"U","A",100
3712,"745016HA",745016,"H","A",100
3713,"746001UA",746001,"U","A",100
3714,"746002MB",746002,"M","B",100
3715,"747001UA",747001,"U","A",100
3716,"747002UA",747002,"U","A",100
3717,"747003HB",747003,"H","B",19
3718,"747003UA",747003,"U","A",81
3719,"747004HB",747004,"H","B",34
3720,"747004UA",747004,"U","A",44
3721,"747004UA",747004,"U","A",22
3722,"747005UA",747005,"U","A",30
3723,"747005UA",747005,"U","A",20
3724,"747005UA",747005,"U","A",50
3725,"748001HB",748001,"H","B",46
3726,"748001UA",748001,"U","A",54
3727,"748002HB",748002,"H","B",78
3728,"748002UA",748002,"U","A",22
3729,"748003HB",748003,"H","B",71
3730,"748003UA",748003,"U","A",29
3731,"748004HB",748004,"H","B",100
3732,"748005HB",748005,"H","B",42
3733,"748005UA",748005,"U","A",58
3734,"748006HB",748006,"H","B",50
3735,"748006HC",748006,"H","C",37
3736,"748006HD",748006,"H","D",13
3737,"748007HB",748007,"H","B",100
3738,"748008HB",748008,"H","B",87
3739,"748008UA",748008,"U","A",13
3740,"748009HB",748009,"H","B",100
3741,"748010HB",748010,"H","B",90
3742,"748010HC",748010,"H","C",10
3743,"748011HB",748011,"H","B",100
3744,"748012HA",748012,"H","A",10
3745,"748012HB",748012,"H","B",90
3746,"748013HB",748013,"H","B",55
3747,"748013HC",748013,"H","C",45
3748,"748014HB",748014,"H","B",86
3749,"748014UA",748014,"U","A",14
3750,"748015HB",748015,"H","B",100
3751,"748016HA",748016,"H","A",19
3752,"748016HB",748016,"H","B",81
3753,"748017HB",748017,"H","B",35
3754,"748017HB",748017,"H","B",26
3755,"748017UA",748017,"U","A",21
3756,"748017UA",748017,"U","A",18
3757,"749001HC",749001,"H","C",11
3758,"749001UA",749001,"U","A",89
3759,"749002HA",749002,"H","A",100
3760,"749003HA",749003,"H","A",62
3761,"749003HB",749003,"H","B",38
3762,"749004UA",749004,"U","A",36
3763,"749004UA",749004,"U","A",64
3764,"749005HA",749005,"H","A",48
3765,"749005HA",749005,"H","A",33
3766,"749005HB",749005,"H","B",19
3767,"749006UA",749006,"U","A",31
3768,"749006UA",749006,"U","A",69
3769,"749007HA",749007,"H","A",60
3770,"749007HB",749007,"H","B",40
3771,"749008HA",749008,"H","A",28
3772,"749008HA",749008,"H","A",38
3773,"749008HB",749008,"H","B",17
3774,"749008UA",749008,"U","A",17
3775,"749009HA",749009,"H","A",83
3776,"749009HB",749009,"H","B",17
3777,"749010HA",749010,"H","A",81
3778,"749010HB",749010,"H","B",19
3779,"750001MC",750001,"M","C",100
3780,"750002MB",750002,"M","B",100
3781,"750003ID",750003,"I","D",60
3782,"750003UA",750003,"U","A",40
3783,"750004HB",750004,"H","B",30
3784,"750004UB",750004,"U","B",70
3785,"750005MD",750005,"M","D",100
3786,"750006MB",750006,"M","B",100
3787,"750007MD",750007,"M","D",100
3788,"750008RD",750008,"R","D",100
3789,"751001HA",751001,"H","A",16
3790,"751001HA",751001,"H","A",21
3791,"751001RB",751001,"R","B",5
3792,"751001UA",751001,"U","A",6
3793,"751001UA",751001,"U","A",21
3794,"751001UB",751001,"U","B",31
3795,"751002IA",751002,"I","A",13
3796,"751002UA",751002,"U","A",4
3797,"751002UA",751002,"U","A",16
3798,"751002UB",751002,"U","B",51
3799,"751003SF",751003,"S","F",3
3800,"751003UA",751003,"U","A",55
3801,"751003UB",751003,"U","B",42
3802,"751004IB",751004,"I","B",95
3803,"751004SF",751004,"S","F",5
3804,"751005HA",751005,"H","A",17
3805,"751005HB",751005,"H","B",8
3806,"751005UA",751005,"U","A",24
3807,"751005UA",751005,"U","A",41
3808,"751005UA",751005,"U","A",10
3809,"751006HA",751006,"H","A",2
3810,"751006IB",751006,"I","B",18
3811,"751006IE",751006,"I","E",4
3812,"751006IE",751006,"I","E",45
3813,"751006LA",751006,"L","A",2
3814,"751006UA",751006,"U","A",3
3815,"751006UA",751006,"U","A",26
3816,"751007UA",751007,"U","A",54
3817,"751007UA",751007,"U","A",46
3818,"752001HA",752001,"H","A",27
3819,"752001HB",752001,"H","B",73
3820,"752002HA",752002,"H","A",48
3821,"752002HB",752002,"H","B",52
3822,"752003HB",752003,"H","B",100
3823,"752004HB",752004,"H","B",76
3824,"752004UA",752004,"U","A",24
3825,"752005HA",752005,"H","A",24
3826,"752005HA",752005,"H","A",36
3827,"752005HA",752005,"H","A",19
3828,"752005HB",752005,"H","B",21
3829,"752006HA",752006,"H","A",84
3830,"752006HB",752006,"H","B",16
3831,"752007HA",752007,"H","A",67
3832,"752007HB",752007,"H","B",33
3833,"752008HA",752008,"H","A",29
3834,"752008HA",752008,"H","A",49
3835,"752008HA",752008,"H","A",22
3836,"752009HA",752009,"H","A",24
3837,"752009HB",752009,"H","B",76
3838,"752010HA",752010,"H","A",32
3839,"752010HB",752010,"H","B",68
3840,"752011HA",752011,"H","A",20
3841,"752011HB",752011,"H","B",31
3842,"752011UA",752011,"U","A",18
3843,"752012IB",752012,"I","B",27
3844,"752012ID",752012,"I","D",37
3845,"752012SF",752012,"S","F",3
3846,"752012UA",752012,"U","A",13
3847,"752012UA",752012,"U","A",20
3848,"752013UA",752013,"U","A",8
3849,"752013UB",752013,"U","B",92
3850,"752014HB",752014,"H","B",23
3851,"752014IA",752014,"I","A",77
3852,"752015HA",752015,"H","A",53
3853,"752015HB",752015,"H","B",32
3854,"752015HB",752015,"H","B",15
3855,"752016UA",752016,"U","A",34
3856,"752016UA",752016,"U","A",28
3857,"752016UA",752016,"U","A",38
3858,"752017HA",752017,"H","A",16
3859,"752017HB",752017,"H","B",55
3860,"752017HB",752017,"H","B",25
3861,"752017SF",752017,"S","F",4
3862,"752018HA",752018,"H","A",32
3863,"752018HB",752018,"H","B",68
3864,"752019ID",752019,"I","D",70
3865,"752019LA",752019,"L","A",30
3866,"753001IB",753001,"I","B",45
3867,"753001IE",753001,"I","E",50
3868,"753001UA",753001,"U","A",5
3869,"753002UA",753002,"U","A",100
3870,"753003IB",753003,"I","B",100
3871,"753004IA",753004,"I","A",12
3872,"753004RB",753004,"R","B",28
3873,"753004UA",753004,"U","A",60
3874,"753005IA",753005,"I","A",30
3875,"753005IE",753005,"I","E",4
3876,"753005UA",753005,"U","A",66
3877,"753006UB",753006,"U","B",100
3878,"753007UB",753007,"U","B",100
3879,"753008IB",753008,"I","B",93
3880,"753008IE",753008,"I","E",7
3881,"753009IB",753009,"I","B",47
3882,"753009SF",753009,"S","F",35
3883,"753009UA",753009,"U","A",18
3884,"753010HB",753010,"H","B",100
3885,"753011IA",753011,"I","A",20
3886,"753011UB",753011,"U","B",80
3887,"753012UB",753012,"U","B",100
3888,"753013MB",753013,"M","B",100
3889,"754001UA",754001,"U","A",100
3890,"754002HA",754002,"H","A",16
3891,"754002HA",754002,"H","A",31
3892,"754002HB",754002,"H","B",53
3893,"754003HB",754003,"H","B",15
3894,"754003HB",754003,"H","B",85
3895,"754004ID",754004,"I","D",62
3896,"754004LA",754004,"L","A",38
3897,"754005HA",754005,"H","A",30
3898,"754005HB",754005,"H","B",18
3899,"754005UA",754005,"U","A",52
3900,"754006HB",754006,"H","B",13
3901,"754006UA",754006,"U","A",47
3902,"754006UA",754006,"U","A",40
3903,"754007HA",754007,"H","A",37
3904,"754007HA",754007,"H","A",63
3905,"754008HA",754008,"H","A",16
3906,"754008HB",754008,"H","B",84
3907,"754009IB",754009,"I","B",100
3908,"754010UA",754010,"U","A",100
3909,"754011HB",754011,"H","B",30
3910,"754011UA",754011,"U","A",70
3911,"755001IA",755001,"I","A",40
3912,"755001RB",755001,"R","B",60
3913,"755002HA",755002,"H","A",66
3914,"755002RB",755002,"R","B",34
3915,"755003HA",755003,"H","A",35
3916,"755003RB",755003,"R","B",65
3917,"756001HA",756001,"H","A",49
3918,"756001RB",756001,"R","B",51
3919,"756002HA",756002,"H","A",36
3920,"756002HB",756002,"H","B",64
3921,"756003HA",756003,"H","A",50
3922,"756003HB",756003,"H","B",29
3923,"756003HB",756003,"H","B",21
3924,"756004HB",756004,"H","B",100
3925,"756005HA",756005,"H","A",32
3926,"756005HB",756005,"H","B",68
3927,"756006HA",756006,"H","A",49
3928,"756006HB",756006,"H","B",51
3929,"756007HB",756007,"H","B",100
3930,"756008HA",756008,"H","A",55
3931,"756008HB",756008,"H","B",45
3932,"757001HD",757001,"H","D",75
3933,"757001UA",757001,"U","A",25
3934,"757002ID",757002,"I","D",45
3935,"757002UB",757002,"U","B",55
3936,"757003LA",757003,"L","A",50
3937,"757003UA",757003,"U","A",50
3938,"757004LA",757004,"L","A",85
3939,"757004UA",757004,"U","A",15
3940,"757005LA",757005,"L","A",95
3941,"757005UA",757005,"U","A",5
3942,"758001RD",758001,"R","D",30
3943,"758001UA",758001,"U","A",70
3944,"758002IC",758002,"I","C",27
3945,"758002SF",758002,"S","F",8
3946,"758002UA",758002,"U","A",65
3947,"758003IC",758003,"I","C",35
3948,"758003SF",758003,"S","F",12
3949,"758003UA",758003,"U","A",53
3950,"758004HB",758004,"H","B",5
3951,"758004UA",758004,"U","A",95
3952,"758005LA",758005,"L","A",45
3953,"758005UA",758005,"U","A",55
3954,"758006LA",758006,"L","A",100
3955,"758007IE",758007,"I","E",25
3956,"758007TA",758007,"T","A",30
3957,"758007UA",758007,"U","A",45
3958,"758008LA",758008,"L","A",70
3959,"758008UA",758008,"U","A",30
3960,"758009UA",758009,"U","A",75
3961,"758009UB",758009,"U","B",25
3962,"758010HC",758010,"H","C",15
3963,"758010UA",758010,"U","A",40
3964,"758010UB",758010,"U","B",45
3965,"758011HD",758011,"H","D",80
3966,"758011UA",758011,"U","A",20
3967,"759001LA",759001,"L","A",78
3968,"759001UB",759001,"U","B",22
3969,"760001HA",760001,"H","A",28
3970,"760001HB",760001,"H","B",31
3971,"760001IB",760001,"I","B",10
3972,"760001RB",760001,"R","B",31
3973,"760002HA",760002,"H","A",74
3974,"760002HB",760002,"H","B",23
3975,"760002UA",760002,"U","A",3
3976,"760003IA",760003,"I","A",13
3977,"760003IA",760003,"I","A",38
3978,"760003UA",760003,"U","A",49
3979,"760004UA",760004,"U","A",50
3980,"760005HA",760005,"H","A",60
3981,"760005HB",760005,"H","B",40
3982,"761001HA",761001,"H","A",15
3983,"761001HB",761001,"H","B",25
3984,"761001HD",761001,"H","D",60
3985,"761002HD",761002,"H","D",100
3986,"761003HA",761003,"H","A",10
3987,"761003HC",761003,"H","C",66
3988,"761003HC",761003,"H","C",24
3989,"762001IA",762001,"I","A",21
3990,"762001RD",762001,"R","D",10
3991,"762001UA",762001,"U","A",69
3992,"762002HA",762002,"H","A",23
3993,"762002HB",762002,"H","B",66
3994,"762002RC",762002,"R","C",11
3995,"762003HA",762003,"H","A",86
3996,"762003RB",762003,"R","B",14
3997,"762004HA",762004,"H","A",62
3998,"762004HA",762004,"H","A",38
3999,"762005HA",762005,"H","A",50
4000,"762005IA",762005,"I","A",12
4001,"762005UA",762005,"U","A",38
4002,"763001LA",763001,"L","A",20
4003,"763001UA",763001,"U","A",80
4004,"763002UA",763002,"U","A",65
4005,"763002UA",763002,"U","A",35
4006,"763003RD",763003,"R","D",42
4007,"763003UA",763003,"U","A",58
4008,"763004LA",763004,"L","A",85
4009,"763004UA",763004,"U","A",15
4010,"763005RC",763005,"R","C",5
4011,"763005UA",763005,"U","A",95
4012,"763006IA",763006,"I","A",14
